remoteId;published;modified;Titolo;"Titolo breve";Sottotitolo;Descrizione;Testo;Inizio;Termine;Durata;Quando;Orario;Dove;Location;Informazioni;Destinatari;Costi;Stato;Tipologia;Materia;"Tipo evento";Immagine;"Manifestazione collegata (numero)";"Manifestazione collegata (testo)";Manifestazione;Associazione;"Immagine correlata";Progressivo;Link;Comune;lat;lon;address;Fonte
pat_2491963;2013-12-26T00:00:00+01:00;2013-12-18T11:02:46+01:00;"Piovono polpette 2. La rivincita degli avanzi";;;;;2013-12-26T00:00:00+01:00;2013-12-27T00:00:00+01:00;;;"26 dicembre ore 16.00 - 20.00
27 dicembre ore 18.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Cloudy with a Chance of Meatballs 2
Genere: Animazione
Durata: 95'
Regia: Cody Cameron, Kris Pearn
Sito internet: piovonopolpette2.itiovono polpette 2 ricomincia proprio da dove era terminata la precedente commedia campione d'incassi della Sony Pictures Animation. La genialità dell'inventore Flint Lockwood viene finalmente riconosciuta grazie all'invito del suo idolo, Chester V, ad entrare a far parte della The Live Corp Company, che riunisce i migliori e più brillanti inventori del mondo, impegnati a creare tecnologie per il miglioramento della razza umana. Il braccio destro di Chester, oltre che una delle sue più riuscite invenzioni, è Barb, un orango altamente evoluto dotato di un cervello umano, che è anche ambiguo, manipolativo e che adora mettersi il rossetto. Essere riconosciuto come un grande inventore, è sempre stato il sogno di Flint. Tutto cambia però quando scopre che la sua invenzione più famosa (una macchina che trasforma l'acqua in cibo), è ancora operativa e che attualmente sta creando dei cibo-animali ibridi - gli &quot;Animacibi!&quot; Con il destino dell'umanità nelle sue mani, Chester si unisce a Flint ed i suoi amici in una missione delicata e pericolosa, combattendo contro famelici Tacodrilli, Orangamberi, Torte a Sonagli, Spiderburgher ed altri Animacibi, per salvare nuovamente il mondo!Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2491961;2013-12-25T00:00:00+01:00;2013-12-18T11:02:39+01:00;"Blue Jasmine";;;;;2013-12-25T00:00:00+01:00;2013-12-25T00:00:00+01:00;;;"ore 22.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Blue Jasmine
Genere: Commedia drammatica
Durata: 98'
Regia: Woody Allen
Cast: Alec Baldwin, Cate Blanchett, Louis C.K., Bobby Cannavale, Andrew Dice ClayDi fronte al fallimento di tutta la sua vita, compreso il suo matrimonio con un ricco uomo d'affari Hal (Alec Baldwin), Jasmine (Cate Blanchett) una donna elegante e mondana newyorchese, decide di trasferirsi nel modesto appartamento della sorella Ginger (Sally Hawkins) a San Francisco, per cercare di dare un nuovo senso alla propria vita. Jasmine arriva a San Francisco in uno stato psicologico molto fragile, la sua mente è annebbiata dall'effetto dei cocktail di farmaci antidepressivi. Sebbene sia ancora in grado di mantenere il suo portamento prettamente aristocratico, in verità lo stato emotivo di Jasmine è precario e totalmente instabile, tanto da non poter neanche essere in grado di badare a sé stessa. Mal sopporta Chili (Bobby Cannavale), il fidanzato di Ginger che considera un &quot;perdente&quot;, né il suo ex marito Augie (Andrew Dice Clay). Ginger, seppur riconoscendo, ma non comprendendo appieno l'instabilità psicologica della sorella, le suggerisce di intraprendere la carriera di arredatrice d'interni, un impiego che intuitivamente potrebbe essere alla sua altezza. Nel frattempo, Jasmine accetta malvolentieri un lavoro come receptionist in uno studio dentistico, dove attira le attenzioni indesiderate del suo capo, il dottor Flicker (Michael Stuhlbarg). Reputando giusta la considerazione fatta da sua sorella riguardo la scelta di uomini sbagliati nella sua vita, Ginger inizia a frequentare Al (Louis CK), un tecnico del suono che lei considera un gradino superiore a Chili. Jasmine invece intravede come una potenziale ancora di salvezza l'incontro con Dwight (Peter Sarsgaard), un diplomatico infatuato dalla sua bellezza, dalla sua raffinatezza e dal suo stile. Il difetto di Jasmine è che vive costantemente del giudizio degli altri per aumentare la sua autostima, rimanendo però cieca di fronte a ciò che accade intorno a lei. Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2491951;2013-12-22T00:00:00+01:00;2013-12-18T11:04:51+01:00;"Un fantastico via vai";;;;;2013-12-22T00:00:00+01:00;2013-12-22T00:00:00+01:00;;;"ore 20.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Italia, 2013
Titolo originale: Un fantastico via vai
Genere: Commedia
Durata: 95'
Regia: Leonardo Pieraccioni
Cast: Leonardo Pieraccioni, Serena Autieri, Maurizio Battista, Marco Marzocca, Marianna Di MartinoArnaldo, Anita e le due gemelle Martina e Federica, ecco la famiglia Nardi. Una tranquilla e normalissima famiglia medio borghese. L'uomo è in quella fase della sua vita dove la nostalgia per il periodo da studente si fa forte. Sarebbe bello poter tornare indietro. Sarebbe bello riassaporare quei momenti. Sarebbe bello anche raccontare a qualcuno che ha poco più di vent'anni che nella vita bisogna credere ai proprio sogni e non avere paura. Magari arrivando anche a rubare una caravella di Cristoforo Colombo, come ha fatto lui, e spiegare le vele al vento per poi fermarsi solo quando...rubare una caravella di Colombo? Un equivoco con la moglie e la donna lo butta fuori di casa! Questa è la sua grande occasione per una personalissima &quot;macchina del tempo&quot;. L'uomo, infatti, decide di andare momentaneamente a vivere in una casa di studenti: sono quattro, hanno tutti poco più di 20 anni e l'uomo da un giorno all'altro rivive con loro quell'età, quelle speranze, quei dubbi che &quot;purtroppo&quot; lui non sembra avere più. Due mondi a confronto, due modi di vedere il futuro, un unico obiettivo: ritrovare quella caravella rubata... se davvero c'è.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2491949;2013-12-22T00:00:00+01:00;2013-12-18T11:03:58+01:00;"Frozen. Il regno di ghiaccio";;;;;2013-12-22T00:00:00+01:00;2013-12-25T00:00:00+01:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Frozen
Genere: Animazione
Durata: 100'
Regia: Chris Buck, Jennifer Lee
Sito internet: www.disney.it
Ispirato alla favola di Hans-Christian Andersen, La regina delle nevi.Quando una profezia intrappola un intero regno in un inverno senza fine, Anna, una temeraria sognatrice, insieme al coraggioso uomo di montagna Kristoff e alla sua renna Sven, intraprende un viaggio epico alla ricerca della sorella Elsa, la Regina delle Nevi, per riuscire a porre fine al glaciale incantesimo. Anna e Kristoff incontreranno sul loro cammino creature fantastiche come i trolls, un buffo pupazzo di neve di nome Olaf, montagne alte come l'Everest e magia dietro ogni angolo, e combatteranno contro tutti gli elementi della natura per salvare il regno dalla distruzione.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2491449;2013-12-15T00:00:00+01:00;2013-12-13T11:05:37+01:00;"Cattivissimo me 2";;;;;2013-12-15T00:00:00+01:00;2013-12-15T00:00:00+01:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Despicable Me 2
Genere: Animazione
Durata: 98'
Regia: Pierre Coffin, Chris Renaud
Sito internet: www.cattivissimome2.itSequel del primo fortunato episodio prodotto dalla Illumination Entertainment di Chris Meledandri, che ha incassato più di 500 milioni di dollari in tutto il mondo. Gru e le sue tre bambine saranno coinvolti in una vicenda mozzafiato ricca di nuovi personaggi, di diabolici piani e dei sempre fedelissimi Minion. Gru viene assoldato da una squadra di super spie per aiutarla a sconfiggere una nuova minaccia, Eduardo meglio conosciuto come El Macho. Questo genio del male spagnolo ha intenzione di rapire i minion per trasformarli in terribili macchine da guerra viola per dominare il mondo.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2491445;2013-12-15T00:00:00+01:00;2013-12-13T11:05:21+01:00;"Sole a catinelle";;;;;2013-12-15T00:00:00+01:00;2013-12-15T00:00:00+01:00;;;"venerdì ore 17.30
domenica ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Italia, 2013
Titolo originale: Sole a catinelle
Genere: Commedia
Durata: 91'
Regia: Gennaro Nunziante
Cast: Checco Zalone, Aurore Erguy, Orsetta De Rossi, Miriam Dalmazio, Lydia BiondiSe sarai promosso con tutti dieci papà ti regala una vacanza da sogno&quot;. È questa la promessa che Checco fa al figlio Nicolò. Fin qui tutto bene, il problema è che Checco, venditore di aspirapolvere in piena crisi sia con il fatturato che con la moglie, non può permettersi di regalare al figlio nemmeno un giorno al mare. E quando Nicolò riceve la pagella perfetta, la promessa va mantenuta. Fortuna che a Checco non manca l'ottimismo; partito con la speranza, delusa, di vendere qualche aspirapolvere ai suoi parenti in Molise, si ritrova a casa di Zoe, una ricchissima ragazza che ha un figlio proprio dell'età di Nicolò. Nasce un'amicizia tra i due bambini e Zoe &quot;adotta&quot; Checco e Nicolò e li fa entrare nel suo mondo: inviti a party esclusivi, bagni in piscine fantastiche e ancora yacht, cavalli, campi da golf, serate a Portofino. E naturalmente Checco travolgerà lo stile compassato e in fondo ipocrita di questo mondo con la sua travolgente simpatia e innocente spregiudicatezza.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2489206;2013-12-14T00:00:00+01:00;2013-11-20T09:57:20+01:00;"Pù busie che poesie";;;;;2013-12-14T00:00:00+01:00;2013-12-14T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, , Folgaria";;"
Note: Rassegna d'autunno
Filodrammatica &quot;I Dialettanti&quot; di Rovereto 
Pù busie che poesie
spettacolo brillante di e con Loredana Cont
«Se la ragione è il sale della vita, la poesia è lo zucchero», dice Loredana Cont nel suo ultimo lavoro Pù busie che poesie, un monologo brillante in cui, rispolverando la memoria scolastica, parla di poeti e di poesie, di donne e di busie, ma anche della vita di tutti i giorni che è spunto di divertita riflessione. Il tutto è, come sempre, condito da una buona dose di ironia e umorismo perché, come dice la Cont, lumorismo è lunica via di fuga dalla realtà che abbiamo. E di questi tempi ce nè proprio bisogno Loredana Cont, autrice e interprete dei suoi monologhi ma anche di testi teatrali tradotti nei vari dialetti regionali, è interprete convinta del dialetto trentino che ritiene essere un valore aggiunto da salvaguardare e non certamente un limite. Telefono: 0464/720006";;;;Teatro;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
20ecbec818d6a80da7d2a6009dc24ac9;2013-12-07T16:00:00+01:00;2013-11-19T11:08:30+01:00;"Prima edizione dell'usato bimbi: attrezzature, abbigliamento, giocattoli, puericultura!";"Family & baby bazar- Usato bimbi!";;"Nel pomeriggio di venerdì 6 dicembre VIENI e PORTA tutte le cose che i bimbi non utilizzano più! Sabato 7 e domenica 8 pomeriggio VIENI e PRENDI quello che potrebbe tornarti utile! Sabato 7 dicembre troverai anche un banchetto con oggetti creati dalle mamme dei bambini frequentanti “Il paese di Oz – centro abilitativo per l’età evolutiva – Anffas di Trento”. Il ricavato della vendita verrà interamente devoluto all’associazione.";;2013-12-07T16:00:00+01:00;2013-12-08T21:00:00+01:00;;"weekend 7 e 8 dicembre!";"Dalle 16.00 alle 21.00";"c/o sala seggio del Comune di Lavarone";interno;"L’iniziativa è promossa nell’ambito di Ri-troviamoci in famiglia e Distretto Famiglia degli Altipiani Cimbri!Per ogni informazione:     segreteria della Comunità 0464/784170                  Katia Leoni 347/4566456";"Tutta la popolazione interessata è invitata a partecipare!";"entrata libera";;;;;/var/comunitaalticimbri/storage/images/magnifica-comunita-degli-altipiani-cimbri/il-territorio/appuntamenti/family-baby-bazar-usato-bimbi/1733164-1-ita-IT/Family-baby-bazar-Usato-bimbi.jpg;0;;;;;;http://www.altipianicimbri.tn.it/Servizi-offerti/Distretto-Famiglia-Degli-Altipiani-Cimbri;;0;0;;
pat_2489205;2013-11-30T00:00:00+01:00;2013-11-20T09:53:56+01:00;"Dolori, dolori, dolori!";;;;;2013-11-30T00:00:00+01:00;2013-12-01T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, , Folgaria";;"
Note: Rassegna d'autunno
Compagnia La Zinzola di Folgaria
Dolori, dolori, dolori! 
di Gabriele Bernardi
Due sorelle nubili, Amabile e Teresa, soffrono di tutti i mali del mondo. Il fratello Pio le prende in giro per questa loro ipocondria.
La scena si apre in casa delle due sorelle. Amabile è appena tornata da un funerale e svela alla sorella e all'amica Livia la sua paura dei becchini. Teresa invece, da tempo segretamente innamorata del medico-farmacista, si vergogna a dichiararsi.
Improvvisamente ad Amabile arriva un biglietto d'amore da parte di un ammiratore segreto che vuole mantenersi anonimo. Oltre al biglietto, Amabile riceverà anche un mazzo di fiori. Tramite il sagrestano, Pio scopre che l'ammiratore altri non è che uno dei becchini tanto odiati dalla sorella!
Dopo aver fatto sapere che l'indomani sarebbe giunto in casa di Amabile, il becchino innamorato si presenta in anticipo e ne nasce l'equivoco. Teresa, convinta che si tratti di un falegname amico del fratello, discute con lui i dettagli di un baule di legno per la propria dote, ignara di aver parlato con il titolare della ditta delle pompe funebri.
Quando la &quot;cassa&quot; ordinata comparirà in scena ne nascerà un trambusto esilarante.Alla fine, nonostante la professione imbarazzante, Amabile sposerà Arcangelo Fossa il becchino e Teresa sposerà Antonio, il medico. E con l'amore svaniranno tutti i dolori dolori dolori!Telefono: 0464/720006";;;;Teatro;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2489203;2013-11-23T00:00:00+01:00;2013-11-20T09:53:45+01:00;"Sal e pever";;;;;2013-11-23T00:00:00+01:00;2013-11-23T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, , Folgaria";;"
Note: Rassegna d'autunno
Associazione Teatrale &quot;Dolomiti&quot; di San Lorenzo in Banale 
Sal e pever
di Alfredo Pitteri
Personaggi Interpreti 
Irene Miriam Aldrighetti
Gervasio (marito di Irene) Angelo Pozza
Maria Cornelia Baldessari
Marcello (marito di Maria) Alfredo Sansoni
Giuliana Ida Orlandi
Giulio Giorgio Zappacosta
Gigiota Agnese Tomasi
Don Gaudenzio Alessandro Ragnica
Assistente di scena Lorenza Giuliani
Tecnico audio e luci Sandro Rigotti, Michele Bosetti, Paolo Chinetti
Tecnico di palco Antonio Rigotti, Roberto Sottovia
Regia Bruno VanzoLa commedia è ambientata negli anni '90. Due donne tutte casa e chiesa e i loro mariti, la cui unica passione è cedere alle tentazioni. &quot;Tra moglie e marito non mettere il dito&quot;, ma cosa succederà se ci si mette una provocante cameriera? Condimento di risate garantito.Telefono: 0464/720006";;;;Teatro;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
7905e786ce241173f396c370a6f3d502;2013-11-14T20:30:00+01:00;2013-11-04T16:11:05+01:00;"Il gioco d'azzardo!";"Il gioco d'azzardo, quale confine tra divertimento, problematicità e dipendenza!";"Serata pubblica di riflessione sul gioco d'azzardo rientrante nel programma di lavoro, anno 2013, del Distretto Famiglia degli Altipiani Cimbri.";"Programma:-Saluti delle Istituzioni: Michael Rech, Presidente della Comunità, Maria Pace, Assessore alle Politiche Sociali della Comunità
-Introduzione: dott. Andrea Bortot, direttore A.p.D.p. – Onlus-Relazione: dott.ssa Marialuisa Grech, psichiatra del Ser.D. di TrentoDibattito";"http://www.altipianicimbri.tn.it/content/download/94130/1728994/1/locandina IL GIOCO D'AZZARDO.pdf";2013-11-14T20:30:00+01:00;2013-11-14T23:50:00+01:00;;"Giovedì 14 novembre 2013!";"Alle ore 20.30!";"c/o la sede della Comunità.";interno;"Per informazioni: A.p.D.p. Onlus telefono: 380.2668817 posta elettronica: apdp@email.it";"A tutti coloro che sono interessati!";"Entrata libera!";;;;;/var/comunitaalticimbri/storage/images/magnifica-comunita-degli-altipiani-cimbri/il-territorio/appuntamenti/il-gioco-d-azzardo-quale-confine-tra-divertimento-problematicita-e-dipendenza/1729009-1-ita-IT/Il-gioco-d-azzardo-quale-confine-tra-divertimento-problematicita-e-dipendenza.jpg;0;;;;;;;;0;0;;
pat_2489199;2013-11-09T00:00:00+01:00;2013-12-11T16:25:22+01:00;"Rassegna d'autunno - Filoframmatica!";;"La Filodrammatica vi aspetta!";"Tutti gli appuntamenti con la Filodrammatica, per la rassegna inverno e autunno!";;2013-11-09T00:00:00+01:00;2013-12-14T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, , Folgaria";interno;"
Note: 9 novembre
Filodrammatica S. Floriano di Lavarone
Le maestre passere
di Maria Filippini Lazzeri
16 novembre
Gruppo Amici del teatro di Serravalle
El process
di Roberto Caprara
23 novembre
Filodrammatica Dolomiti di San Lorenzo in Banale
Sal e pever
di Andrea Pitteri
30 novembre e 1 dicembre
Compagnia La Zinzola di Folgaria
Dolori dolori dolori
di Gabriele Bernardi
14 dicembre
Loredana cont
Pù busie che poesiedi Loredana ContTelefono: 0464/720006Abbonamenti: Abbonamento rassegna  16,00";;;;Teatro;;;/var/comunitaalticimbri/storage/images/magnifica-comunita-degli-altipiani-cimbri/i-comuni/comune-di-folgaria/rassegna-d-autunno-filoframmatica/1740399-2-ita-IT/Rassegna-d-autunno-Filoframmatica.jpg;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2482941;2013-09-18T00:00:00+02:00;2013-08-31T11:14:54+02:00;"Chor und Orchester des Musischen Gymnasiums Salzburg ";;;;;2013-09-18T00:00:00+02:00;2013-09-18T00:00:00+02:00;;;"ore 20.00";"Chiesa Parrocchiale, , Folgaria";;"
Note: Settimana mozartiana
Chor und Orchester des Musischen Gymnasiums Salzburg 
Direttore, Markus Obereder 
Gerhild Zeilner, soprano
Katrin Heles, contralto
Martin Kiener, tenore
Thomas Schneider, basso
REQUIEM KV 626 di MozartProva generale a porte aperteTelefono: 0464/422719 (Associazione Mozart Italia)Fax: 0464/438282 (Associazione Mozart Italia)Altri organizzatori: Associazione Mozart Italia";;;;"Musica classica";;;;0;;;;;;"http://www.mozartitalia.org|Associazione Mozart Italia";"Comune di Folgaria";0;0;;
pat_2483771;2013-09-11T11:09:23+02:00;2013-09-19T11:07:54+02:00;"Desmontegada Cimbra";;;;;2013-09-21T00:00:00+02:00;2013-09-21T00:00:00+02:00;;;;"Luserna, , Luserna";;"Note: La tradizionale 'desmontegada', cioè si riporteranno le vacche dalle malghe alle stalle del paese... un'emozione da non perdere!Telefono: 0464/789638";;;;"Manifestazioni ed eventi";;;;0;;;;;;http://www.lusern.it;"Comune di Luserna";0;0;;"Redazione Trentino Cultura"
Montagna_di_latte_evento_2990;2013-09-06T10:00:00+02:00;2013-09-05T11:08:21+02:00;"SAPORI DI MALGA DA FABIO";;"SAPORI DI MALGA. Alla scoperta della lavorazione del formaggio col malgaro Fabio. Malga Piovenetta di Passo Coe - Folgaria";;;2013-09-06T10:00:00+02:00;2013-09-06T12:00:00+02:00;;;"Dalle 10:00 alle 12:00";"Passo Coe Folgaria";;"Casearia Monti Trentini";;;;;;;/var/comunitaalticimbri/storage/images/magnifica-comunita-degli-altipiani-cimbri/i-comuni/comune-di-folgaria/sapori-di-malga-da-fabio/1466554-22-ita-IT/SAPORI-DI-MALGA-DA-FABIO.jpg;0;;;;;;;"Comune di Folgaria";45.875999;11.218027;;
pat_2482716;2013-08-28T00:00:00+02:00;2013-09-06T10:07:08+02:00;"Mostra di Pittura";;;;;2013-08-28T00:00:00+02:00;2013-09-06T00:00:00+02:00;;;"Orari di apertura: 10-12  e  16-19
Inaugurazione sabato 31 agosto ore 11.00";"Sala Incontri, , Folgaria";;"Note: Espongono Franco Principe, Gianfranco Zamboni e Maria Grazia Montresor.Telefono: 0464/721673";;;;Mostra;;;;0;;;;;;http://www.comune.folgaria.tn.it;"Comune di Folgaria";0;0;;"Redazione Trentino Cultura"
pat_2480017;2013-07-21T00:00:00+02:00;2013-09-08T11:03:53+02:00;"Alla vigilia del Centenario";;;;;2013-07-21T00:00:00+02:00;2013-09-08T00:00:00+02:00;;;"lunedì-venerdì 16-19
sabato-domenica 10-12 e 16-19
dal 9 settembre al 31 ottobre 2013 aperto per gruppi e scolaresche su richiesta";"Maso Spilzi, , Folgaria";;"
Note: Alla vigilia del Centenario. 
Segni di guerra. Folgaria Lavarone Luserna 1914-1918
La Prima guerra mondiale, che quasi centanni fa sconvolse lEuropa, lasciò segni indelebili sul territorio, nelle persone e nella memoria di Folgaria, Lavarone e Luserna. Ancora oggi tracce evidenti ricordano quel drammatico evento: forti, cimiteri militari, strade e trincee.
Questa mostra offre uno sguardo sulle trasformazioni che interessarono gli Altipiani prima, durante e dopo la Grande Guerra. 
Il percorso si apre con il periodo che precede la costruzione dei sette forti degli Altipiani. Gli anni della guerra sono documentati attraverso fotografie che raffigurano operazioni militari, la vita quotidiana dei soldati, teleferiche, ospedali e cimiteri, paesi distrutti, popolazioni evacuate e i campi profughi. 
Il dopoguerra è raccontato attraverso le immagini del ritorno e della difficile ricostruzione. 
Il percorso si conclude con un suggestivo riferimento al presente. Alcune fotografie mostrano i segni di guerra ancora vivi sul territorio, in alcuni casi valorizzati e resi fruibili per preservare il ricordo e la memoria.
Per informazioni:
Comune di Folgaria
via Roma 60 - Folgaria
0464 729318
www.comune.folgaria.tn.it
In collaborazione con
Museo Storico Italiano della Guerra
Provincia autonoma di TrentoAPT Folgaria Lavarone Luserna";;;;Mostra;;;;0;;;;;;http://www.trentinograndeguerra.it;"Comune di Folgaria";45.915712;11.171807;;
pat_2478886;2013-07-13T00:00:00+02:00;2013-07-31T11:30:05+02:00;"La storia disegnata";;;;;2013-07-13T00:00:00+02:00;2013-09-28T00:00:00+02:00;;;"Da lunedì a sabato ore 10.00-12.00 e 15.00-19.00";"Biblioteca Comunale Sigmund Freud, , Lavarone";;"
Note: La Fondazione Museo storico del Trentino e la Biblioteca di Lavarone invitano allinaugurazione della mostra
La storia disegnata
Vicende italiane e trentine nei fumetti dal 1945 ad oggi
a cura di Nicola Spagnolli
La mostra fa parte del progetto Trentino Italia storie pop e rimarrà aperta al pubblico fino al 28 settembre 2013 (dal lunedì a sabato, ore 10.00-12.00; 15.00-19.00). Ingresso libero.
Come qualsiasi altro linguaggio narrativo, anche il fumetto, nel corso della sua storia, si è misurato con il racconto storico, il reportage, lautobiografia, la memorialistica e la cronaca del presente. Con la mostra La storia disegnata: vicende italiane e trentine nei fumetti dal 1945 a oggi, non si vuole ricostruire la storia dItalia attraverso il fumetto ma dare un quadro di come il fumetto italiano, soprattutto il cosiddetto «fumetto di realtà», si è confrontato con la storia, la cronaca e la ricostruzione storica dellItalia dallUnità ad oggi. Si tratta di un percorso a tappe tra i momenti più salienti della storia dItalia - Risorgimento, prima guerra mondiale, Fascismo, seconda guerra mondiale e Resistenza, il 68, il terrorismo e gli anni di piombo, la lotta alla mafia  mostrando come, dalle riviste per ragazzi quali Il vittorioso, Il pioniere, il Corriere dei piccoli, sino alle più recenti pubblicazioni librarie, i cosiddetti graphic novel, autori, disegnatori ed editori si sono rapportati con il racconto delle vicende storiche italiane e trentine.Telefono: 0461/230482Altri organizzatori: Fondazione Museo storico del Trentino";;;;Mostra;;;;0;;;;;;"http://www.museostorico.tn.it|Fondazione Museo storico del Trentino";"Comune di Lavarone";45.947777;11.285761;;"Redazione Trentino Cultura"
pat_2562900;2014-07-16T00:00:00+02:00;2014-07-13T01:02:29+02:00;"Transformers 4. L'era dell'estinzione";;;;;2014-07-16T00:00:00+02:00;2014-07-17T00:00:00+02:00;;;"16 luglio ore 21.00
17 luglio ore 17.30 - 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2014
Titolo originale: Transformers: Age of Extinctio
Genere: Fantascienza
Durata: 127'
Regia: Michael Bay
Cast: Mark Wahlberg, Nicola Peltz, Jack Reynor, Sophia Myles, Stanley TucciMentre l'umanità cerca di riprendersi dopo gli eventi di Transformers 3, gli Autobots e i Decepticons sono praticamente spariti dalla faccia del pianeta. Un gruppo di potenti e geniali uomini d'affari tenta di imparare dalle passate incursioni dei Transformers e spingono i confini tecnologici al di là di quello che possono controllare - il tutto mentre un'antica e potente minaccia Transformer punta il mirino sulla Terra. Ne consegue questa epica battaglia tra il bene e il male, la libertà e la schiavitù.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2562898;2014-07-16T00:00:00+02:00;2014-07-13T01:02:26+02:00;"Il Magico Mondo di Oz ";;;;;2014-07-16T00:00:00+02:00;2014-07-16T00:00:00+02:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa/India, 2012
Titolo originale: Legends of Oz: Dorothys Return
Genere: Animazione
Durata: 92'
Regia: Dan St. Pierre, Will FinnSeguito di una delle fiabe più famose e amate al mondo, il film vede ancora protagonista Dorothy che, dopo essersi svegliata nella sua casa in Kansas, si ritrova immediatamente riportata indietro ad Oz, dove i suoi vecchi amici, lo Spaventapasseri, il Leone, l'Uomo di latta e Glinda la fata buona, sono minacciati da un nuovo nemico: un perfido giullare. In questo suo ultimo viaggio attraverso il coloratissimo paesaggio di Oz, Dorothy incontrerà dei nuovi amici che si uniranno a lei per riportare pace e felicità nella Città di Smeraldo: Socrate il gufo, il Maresciallo Mellow, la Principessa di porcellana e molti altri ancora.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2552942;2014-07-16T00:00:00+02:00;2014-07-09T01:22:20+02:00;"La storia nel ghiaccio";;;;;2014-07-16T00:00:00+02:00;2014-07-16T00:00:00+02:00;;;"ore 21.00";"Biblioteca Comunale, , Lavarone";;"
Note: Altipiani Cimbri. Centenario 1914-18
Conferenze e commemorazioni
Archeologia e memoria della Grande Guerra in ambiente glacialeA cura di Franco Nicolis, Direttore dell'Ufficio Beni archeologici della Soprintendenza per i Beni culturali.Telefono: 0464/724100 ";;;;Convegno;;;;0;;;;;;http://centenario.alpecimbra.it/;"Comune di Lavarone";0;0;;
pat_2552941;2014-07-15T00:00:00+02:00;2014-07-09T01:18:37+02:00;"E scoppiò la guerra";;;;;2014-07-15T00:00:00+02:00;2014-07-15T00:00:00+02:00;;;"ore 21.00";"Carbonare - Centro Civico, , Folgaria";;"
Note: Altipiani Cimbri. Centenario 1914-18
Conferenze e commemorazioniA cura di Luigi TargherTelefono: 0464/724100 ";;;;Convegno;;;;0;;;;;;http://centenario.alpecimbra.it/;"Comune di Folgaria";0;0;;
pat_2562896;2014-07-14T00:00:00+02:00;2014-07-13T01:02:24+02:00;"Rio 2. Missione Amazzonia";;;;;2014-07-14T00:00:00+02:00;2014-07-15T00:00:00+02:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Brasile/Usa, 2014
Titolo originale: Rio 2
Genere: Animazione
Durata: 101'
Regia: Carlos SaldanhaIn RIO 2 troviamo Blu, Jewel e i loro tre bambini che vivono una fantastica vita domestica in quella magica città. Quando Jewel decide che i ragazzi devono imparare a vivere da veri uccelli, insiste affichè la famiglia si avventuri in Amazzonia. Mentre Blu cerca di andare d'accordo con i nuovi vicini, dovrà lottare contro il timore di perdere Jewel e i ragazzi, affascinati dal richiamo della natura.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
