remoteId;published;modified;Titolo;"Titolo breve";Immagine;"Descrizione breve";Descrizione;"Locandina dell'evento";Inizio;Termine;Orario;Durata;Quando;Dove;lat;lon;address;Informazioni;Destinatari;Target;Costi;Stato;"Parole chiave";Circoscrizione;"Tipologia di evento";"Iniziativa cui fa parte";Associazione;Progressivo;Fonte;Galleria;Telefono;Fax;Email;"Sito web";"Valutazione dell'utente";Argomento;"Tipologia evento"
089ae03ffde4d471d2def389b2809bd0;2017-07-15T12:22:41+02:00;2017-07-22T14:04:50+02:00;"Rallo, corso gratuito per imparare l'arte del murales";;;;"La Consulta della frazione di Rallo in collaborazione con il Consorzio Unione Frutticoltori Rallo propone il corso gratuito dedicato a tutti i ragazzi di Ville d'Anaunia dai 6 ai 16 anni per imparare l'arte del murales.Grazie al progetto di abbellimento delle frazioni promosso dal Comune, i &quot;custodi&quot; della frazione e il Consorzio frutticoltori del paese hanno deciso di realizzare un murales sulla facciata est del Consorzio. Durante la realizzazione del murales - ad opera dell'artista Patrizio Cavallar - si terrà un corso sulle varie tecniche di pittura a cura di Cavallar.Il corso si terrà presso il magazzino della frutta Ufr di Rallo nei giorni 24 e 26 luglio dalle 14.30 alle 17. Per iscriversi basta rivolgersi alla biblioteca di Rallo al numero 0463.451564 o contattando i membri della Consulta all'indirizzo email consulta.rallo@gmail.com. Sono necessari i colori a tempera";;2017-07-24T14:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
816756c0d27163badb2fee19c6b5b44e;2017-07-15T12:22:25+02:00;2017-07-15T13:30:55+02:00;"Rallo, corso gratuito per imparare l'arte del murales";;;;"La Consulta della frazione di Rallo in collaborazione con il Consorzio Unione Frutticoltori Rallo propone il corso gratuito dedicato a tutti i ragazzi di Ville d'Anaunia dai 6 ai 16 anni per imparare l'arte del murales.Grazie al progetto di abbellimento delle frazioni promosso dal Comune, i &quot;custodi&quot; della frazione e il Consorzio frutticoltori del paese hanno deciso di realizzare un murales sulla facciata est del Consorzio. Durante la realizzazione del murales - ad opera dell'artista Patrizio Cavallar - si terrà un corso sulle varie tecniche di pittura a cura di Cavallar.Il corso si terrà presso il magazzino della frutta Ufr di Rallo nei giorni, 18, 21, 24 e 26 luglio dalle 14.30 alle 17. Per iscriversi basta rivolgersi alla biblioteca di Rallo al numero 0463.451564 o contattando i membri della Consulta all'indirizzo email consulta.rallo@gmail.com. Sono necessari i colori a tempera";;2017-07-21T14:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
13625f8484dfbc0e02323126bee8d91d;2017-07-15T12:04:47+02:00;2017-07-15T13:29:09+02:00;"Rallo, corso gratuito per imparare l'arte del murales";;;;"La Consulta della frazione di Rallo in collaborazione con il Consorzio Unione Frutticoltori Rallo propone il corso gratuito dedicato a tutti i ragazzi di Ville d'Anaunia dai 6 ai 16 anni per imparare l'arte del murales.Grazie al progetto di abbellimento delle frazioni promosso dal Comune, i &quot;custodi&quot; della frazione e il Consorzio frutticoltori del paese hanno deciso di realizzare un murales sulla facciata est del Consorzio. Durante la realizzazione del murales - ad opera dell'artista Patrizio Cavallar - si terrà un corso sulle varie tecniche di pittura a cura di Cavallar.Il corso si terrà presso il magazzino della frutta Ufr di Rallo nei giorni, 18, 21, 24 e 26 luglio dalle 14.30 alle 17. Per iscriversi basta rivolgersi alla biblioteca di Rallo al numero 0463.451564 o contattando i membri della Consulta all'indirizzo email consulta.rallo@gmail.com. Sono necessari i colori a tempera";;2017-07-18T14:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
cbd328e9bd101b2066195aa2c120c05a;2017-07-15T11:23:57+02:00;2017-07-19T01:35:35+02:00;"Rallo, incontro in piazza con l'autore Luigi Sardi ";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-incontro-in-piazza-con-l-autore-luigi-sardi/89417-1-ita-IT/Rallo-incontro-in-piazza-con-l-autore-Luigi-Sardi.jpg;;"Il giornalista Luigi Sardi presenta il suo libro &quot;Trentino Alto Adige 1945-1946. Dalla guerra all'autonomia&quot;, nel quale ripercorre le fasi più importanti del dopoguerra attraverso la sua lunga esperienza di cronista di “Liberazione Nazionale” che diventerà poi il “Popolo Trentino” e infine “L’Adige”. Organizza l'assessorato alla Cultura del Comune di Ville d'Anaunia in collaborazione con le Biblioteche.Data: giovedì 20 luglioOre: 20.30Luogo: Piazza di Rallo - In caso di maltempo: Sala della casa sociale di RalloIl libro 'Trentino Alto Adige 1945-1946. Dalla guerra all'autonomia' acquista ovviamente una luce particolare nel corso di tale processo. La nostra Regione gode di ordinamento autonomo dal 1948 e lo Statuto è la legge fondamentale su cui si fonda l'autonomia. Lo Statuto speciale, nel testo attualmente vigente, è raccolto nel testo unico del decreto del Presidente della Repubblica 31 agosto 1972.Per modificare o riformare lo Statuto speciale occorre una legge costituzionale del Parlamento. In vista di tale revisione, il Consiglio della Provincia Autonoma di Trento ha creato una Consulta incaricata di presentare una documento preliminare che funga da bozza per il nuovo testo e ha contemporanemente avviato un processo di revisione partecipativa a cui sono chiamati a prestare il loro contributo intervenendo negli incontri pubblici o usufruendo della piattaforma web ioPartecipo oppure inviando i prorpi suggerimenti via e-mail o per posta cartacea. I lavori andranno avanti sei mesi.Tra i temi suggeriti dalla cittadinanza, troviamo ad esempio:- convergenza tra Trento e Bolzano sulla riforma dello Statuto- autonomia come storia di successo che va alimentata- coinvolgimento delle valli nel percorso di riforma- innovazioni immaginate dalla Consulta rispetto all'attuale Statuto";;2017-07-20T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
8e8283b4af395b0ec2ed07ff83709ac1;2017-07-12T10:27:08+02:00;2017-07-14T15:43:27+02:00;"Tuenno, serata sotto le stelle";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-serata-sotto-le-stelle/88801-2-ita-IT/Tuenno-serata-sotto-le-stelle.jpg;;"L'Assessorato alla cultura e la Biblioteca di Ville d'Anaunia propongono una &quot;Serata sotto le stelle&quot; in collaborazione con il Gruppo atrofili Gemini mercoledì 19 luglio alle 20.30. Al termine di un momento introduttivo presso l'aula magna delle scuole a Tuenno, i partecipanti si trasferiranno con mezzi propri al malghetto di Tuenno, dove si svolgerà l'osservazione della volta celeste con i telescopi.";;2017-07-19T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
9f696085778bc555b60608339a90d2ea;2017-07-11T12:57:23+02:00;2017-07-11T12:58:09+02:00;"Raduno RampiPeller";;;;"Domenica 16 luglio torna la Rampipeller, raduno con rampichino organizzato dall'omonimo comitato.La manifestazione si svolge lungo le pendici del Monte Peller: ritrovo previsto alle 8 in località &quot;Covel&quot;, lungo la strada del monte di Cles nei pressi della piazzola dell'elicottero. La partenza sarà alle 9.30 nella stessa località, il percorso prevede il passaggio in località Bonele, Verdé, Fontana Maora, Pra del Termen, Bivio strada del Monte di Tuenno, lago Dorigat e infine Malga Tassulla dove si troverà l'arrivo. Iscrizioni aperti fino alle 21 del 14 luglio CLICCANDO QUI  . Quota d'iscrizione di 15 euro, mentre coloro che si iscriveranno alla partenza dovranno versare 18 euro. A tutti i partecipanti sarà offerto il pranzo a malga Tassulla in collaborazione con la Pro Loco di Tassullo. Il bagaglio dei partecipanti sarà trasportato all'arrivo dall'organizzazione.Per ulteriori informazioni basta contattare Giuseppe Mendini al numero 335.8214766






 ";;2017-07-16T08:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
fa2e89454aa0d32d9cc71b52085157ec;2017-07-11T12:37:50+02:00;2017-07-11T12:37:50+02:00;"Festa malga Tassulla con la Pro Loco Tassullo";;;;"La Pro Loco di Tassullo invita tutta la popolazione di Ville d'Anaunia alla festa di Malga Tassulla domenica 13 agosto. La strada sarà aperta ma si consiglia una passeggiata immersi nella natura.Alle 11 sarà celebrata la Santa Messa, seguiranno il pranzo alpino e - a partire dalle 14 - le escursioni guidate con i custodi forestali sulla flora e la fauna del Monte Peller e del Pian de la Nana. Alle 15, infine, il concerto del coro parrocchiale Santa Maria Assunta di Tassullo.Sul posto sarà possibile acquistare prodotti caseari vaccini






";;2017-08-13T11:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
5fc142b74dac42df6d0fdfd3c10dc4d6;2017-07-08T13:06:31+02:00;2017-07-08T13:06:31+02:00;"Monte Vioz e visita al museo di Punta Linke con la Sat di Tuenno";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/monte-vioz-e-visita-al-museo-di-punta-linke-con-la-sat-di-tuenno/88363-1-ita-IT/Monte-Vioz-e-visita-al-museo-di-Punta-Linke-con-la-Sat-di-Tuenno.jpg;;;;2017-07-23T06:45:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
8bde30411abb61ba7a4102d3b9520027;2017-07-04T23:45:17+02:00;2017-07-04T23:45:17+02:00;"Manutenzione Sentiero delle Palete con la Sat";;;;"Sabato 8 luglio la Sezione della Sat di Rallo effettuerà la manutenzione del Sentiero delle PaleteSi cercano collaboratori e volenterosi: il ritrovo è alle 8 a Tassullo, davanti alla palestra. Pranzo al sacco.Il Sentiro 206 collega il Rifugio Peller con il Passo Grosté ed è sicuramente uno dei sentieri più interessanti, affascinanti e spettacolari del Brenta Settentrionale.Percorso: Malga Tassulla, Passo Nana, Passo dell'Uomo, Pra Castron, Val Pestacaure, Liveza Grande di Tuenno, Passo delle Palete, Val delle Glare, Passo Grosté";;2017-07-08T08:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
427dd44b62d63d7043836701512aa223;2017-07-01T13:47:33+02:00;2017-08-08T11:30:16+02:00;"Tuenno, Brenta Wood Art - Simposio di scultura";;;;"Si è aperto il simposio di scultura lignea “Brenta Wood Art”, che quest'anno si svolge nella piazza del municipio a Tuenno. L'evento giunto alla quarta edizione e organizzato dalle Consulte dei quattro Colomei - in collaborazione con la Pro Loco Tuenno-Tovel - vede protagonisti quattro artisti che stanno realizzando le loro opere d'arte davanti agli occhi attenti di residenti e ospiti in centro a Tuenno. Gli scultori selezionati dalla commissione sono Renato Bosetti, Vladimiro Tessaro, Valeria Sgroi e Gianni Tosi.Il progetto prevede la realizzazione di quattro sculture su tronchi eradicati scolpiti dai 4 artisti, selezionati sulla base dei bozzetti presentati. Tema delle sculture per questa edizione è una antica storia popolare scritta in dialetto noneso che appartiene alla tradizione folcloristica del paese, intitolata “Il Basadòne”. L'appuntamento per assistere al simposio non competitivo è dunque per tutta la settimana, fino a sabato 12 agosto, quando le sculture in legno verranno collocate nelle zone più caratteristiche del paese.Il programma della settimana prevede la &quot;Pizza in piazza&quot; giovedì 10 a partire dalle 19 e la presentazione delle sculture sabato 12 alle 20.45, quando andrà in scena il Dinamico Duo composto da Nicola Bortolamedi e Martina Pasquin, interpreti di &quot;Pensione il Miraggio: racconto comico sulle disavventure amorose di un giovane in vacanza&quot;.";;2017-08-07T07:00:00+02:00;2017-08-12T23:00:00+02:00;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
4bc7bda2820de0a614afa4f9cc559e93;2017-07-01T13:32:39+02:00;2017-07-01T13:33:23+02:00;"Prima edizione ""Vertical Tovel""";;;;"In Val di Tovel è nato un nuovo Vertical da non perdere….Un folto gruppo di ragazzi appassionato di corsa e di montagna si sta impegnando con passione per organizzare una nuova manifestazione che entrerà nel calendario delle gare di kilometro verticale. Una corsa promossa in un ambiente unico, un concentrato di natura che attraversa una delle zone più selvagge del Brenta! Salendo si attraversano i boschi pionieri delle Glare per poi arrivare a correre tra la flora dei ricchi pascoli di alta quota. Il traguardo è un terrazzo arroccato al cospetto di pareti eleganti e vertiginose. L’immensa bellezza di questo paesaggio è arricchita dalla gemma in cui tutto si rispecchia, il lago di Tovel, famoso per le sue acque che fino all'estate 1964 diventavano color rosso sangue! Uno spettacolo mozzafiato quindi, da non perdere, sia per l'atleta che per lo spettatore!Occhi al cielo e tanta voglia di fare fatica sui 4,7 km del percorso e i 1105 m di dislivello positivo.Le esigenze degli atleti sono ben note al comitato organizzatore, e benché si tratti di una prima edizione, ogni dettaglio è curato nel migliore dei modi, per poter sviluppare e far crescere la manifestazione di anno in anno.Tutte le informazioni della gara sono disponibili al sito: www.verticaltovel.it";;2017-08-05T07:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
f6082f3937dc83550796c237dce42912;2017-06-25T23:04:08+02:00;2017-06-25T23:10:14+02:00;"Consiglio comunale";;;;"Convocazione del Consiglio Comunale: leggi l'ordine del giorno  ";;2017-06-29T18:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
2ddb081e163b79a981f982f1d14751bb;2017-06-24T19:12:39+02:00;2017-07-12T09:47:58+02:00;"Tassullo, film ""Sing"" al centro anziani";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tassullo-film-sing-al-centro-anziani/86213-2-ita-IT/Tassullo-film-Sing-al-centro-anziani.jpg;;"La Biblioteca di Ville d'Anaunia propone un ricco cartellone di pellicole dedicate ai più piccoli. Le proiezioni avranno inizio alle ore 16.30 presso il Centro anziani di TassulloLunedì 21 agosto - Sing";;2017-08-21T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
1494072ca24b03e3fe0dedd17f74b808;2017-06-24T19:08:29+02:00;2017-07-12T09:47:00+02:00;"Tassullo, film ""Mortadello e Polpetta contro Jimmy lo Sguercio"" al centro anziani";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tassullo-film-mortadello-e-polpetta-contro-jimmy-lo-sguercio-al-centro-anziani/86188-2-ita-IT/Tassullo-film-Mortadello-e-Polpetta-contro-Jimmy-lo-Sguercio-al-centro-anziani.jpg;;"La Biblioteca di Ville d'Anaunia propone un ricco cartellone di pellicole dedicate ai più piccoli. Le proiezioni avranno inizio alle ore 16.30 presso il Centro anziani di TassulloLunedì 24 luglio - Mortadello e Polpetta contro Jimmy lo SguercioLunedì 21 agosto - Sing";;2017-07-24T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
f664bacc39950a429c21d2a8d5f9bf38;2017-06-24T19:00:42+02:00;2017-07-12T09:45:48+02:00;"Tassullo, film ""Il GGG - Grande Gigante Gentile"" al centro anziani";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tassullo-film-il-ggg-grande-gigante-gentile-al-centro-anziani/86163-4-ita-IT/Tassullo-film-Il-GGG-Grande-Gigante-Gentile-al-centro-anziani.jpg;;"La Biblioteca di Ville d'Anaunia propone un ricco cartellone di pellicole dedicate ai più piccoli. Cambio di orario a partire da lunedì 17 luglio: tutti gli incontri dell'iniziativa &quot;Estate in biblioteca&quot; da quella data si svolgeranno alle 16.30, anziché alle 14.45!Lunedì 17 luglio, ore 16.30 - Il GGG - Il Grande Gigante Gentile,  presso il Centro anziani di TassulloGiovedì 20 luglio, ore 16.30 - Gelato in biblioteca,  lettura e merenda in Biblioteca a RalloLunedì 24 luglio, ore 16.30 - Mortadello e Polpetta contro Jimmy lo Sguercio,  presso il Centro anziani di TassulloGiovedì 27 luglio, ore 16.30 - Gelato in biblioteca,  lettura e merenda in Biblioteca a RalloGiovedì 3 agosto, ore 16.30 - Trolls,  in Biblioteca a TuennoGiovedì 10 agosto, ore 16.30 - Rock Dog,  in Biblioteca a TuennoLunedì 21 agosto, ore 16.30 - Sing,  presso il Centro anziani di Tassullo";;2017-07-17T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
02f39c1275ad4542daa69041f3958659;2017-06-24T18:56:47+02:00;2017-07-12T09:43:42+02:00;"Tuenno, film ""Rock dog"" in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-film-rock-dog-in-biblioteca/86138-2-ita-IT/Tuenno-film-Rock-dog-in-biblioteca.jpg;;"La Biblioteca di Ville d'Anaunia propone alcune pellicole dedicate ai più piccoli. Le proiezioni avranno inizio alle ore 16.30 presso la saletta audiovisivi della biblioteca a TuennoGiovedì 10 agosto - Rock dog";;2017-08-10T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
fee294f16ca88fc605f93505ca6a4d59;2017-06-24T18:50:01+02:00;2017-07-12T10:20:03+02:00;"Tuenno, film ""Trolls"" in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-film-trolls-in-biblioteca/86113-2-ita-IT/Tuenno-film-Trolls-in-biblioteca.jpg;;"La Biblioteca di Ville d'Anaunia propone alcune pellicole dedicate ai più piccoli. Le proiezioni avranno inizio alle ore 16.30 presso la saletta audiovisiviGiovedì 3 agosto - TrollsGiovedì 10 agosto - Rock dog";;2017-08-03T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
70afb61054b9261cae0c2f485e96dff2;2017-06-24T18:46:58+02:00;2017-06-24T18:47:33+02:00;"Tuenno, film ""Alla ricerca di Dory"" in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-film-alla-ricerca-di-dory-in-biblioteca/86088-1-ita-IT/Tuenno-film-Alla-ricerca-di-Dory-in-biblioteca.jpg;;"La Biblioteca di Ville d'Anaunia propone un ricco cartellone di pellicole dedicate ai più piccoli. Le proiezioni avranno inizio alle ore 14.45 presso la saletta audiovisiviGiovedì 13 luglio - Alla ricerca di DoryGiovedì 3 agosto - TrollsGiovedì 10 agosto - Rock dog";;2017-07-13T14:45:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
15dd749cd7c646d66e0e6b2e4538178d;2017-06-24T18:42:27+02:00;2017-06-24T18:43:26+02:00;"Tuenno, film ""L'era glaciale 5"" in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-film-l-era-glaciale-5-in-biblioteca/86063-1-ita-IT/Tuenno-film-L-era-glaciale-5-in-biblioteca.jpg;;"La Biblioteca di Ville d'Anaunia propone un ricco cartellone di pellicole dedicate ai più piccoli. Le proiezioni avranno inizio alle ore 14.45 presso la saletta audiovisiviGiovedì 6 luglio - L'era glaciale 5Giovedì 13 luglio - Alla ricerca di DoryGiovedì 3 agosto - TrollsGiovedì 10 agosto - Rock dog";;2017-07-06T14:45:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
c081e1a2fdab2f746558eb255f552cff;2017-06-24T18:25:39+02:00;2017-06-24T18:27:30+02:00;"Tuenno, film ""Oceania"" in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-film-oceania-in-biblioteca/86038-2-ita-IT/Tuenno-film-Oceania-in-biblioteca.jpg;;"La Biblioteca di Ville d'Anaunia propone un ricco cartellone di pellicole dedicate ai più piccoli. Le proiezioni avranno inizio alle ore 14.45 presso la saletta audiovisiviGiovedì 29 giugno - OceaniaGiovedì 6 luglio - L'era glaciale 5Giovedì 13 luglio - Alla ricerca di DoryGiovedì 3 agosto - TrollsGiovedì 10 agosto - Rock dog";;2017-06-29T14:45:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
c48a787fb273333fddebfd732f4b0065;2017-06-24T17:55:44+02:00;2017-07-12T10:15:05+02:00;"Rallo, gelato in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-gelato-in-biblioteca6/85998-2-ita-IT/Rallo-gelato-in-biblioteca.jpg;;"Giovedì 24 agosto alle 16.30 in biblioteca a Rallo si propongono letture per bambini di prima, seconda e terza elementare. A seguire, merenda tutti insieme con il gelato!";;2017-08-24T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
3bca6ab0d7d11fa0dac87523b895434c;2017-06-24T17:55:03+02:00;2017-07-12T10:14:04+02:00;"Rallo, gelato in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-gelato-in-biblioteca5/85973-2-ita-IT/Rallo-gelato-in-biblioteca.jpg;;"Giovedì 27 luglio alle 16.30 in biblioteca a Rallo si propongono letture per bambini di prima, seconda e terza elementare. A seguire, merenda tutti insieme con il gelato!Prossimo appuntamento giovedì 24 agosto";;2017-07-27T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
07bccc68617627e1230ee7201a948335;2017-06-24T17:48:07+02:00;2017-07-12T10:13:13+02:00;"Rallo, gelato in biblioteca";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-gelato-in-biblioteca4/85948-5-ita-IT/Rallo-gelato-in-biblioteca.jpg;;"Giovedì 20 luglio alle 16.30 in biblioteca a Rallo si propongono letture per bambini di prima, seconda e terza elementare. A seguire, merenda tutti insieme con il gelato!Prossimi appuntamenti: 27 luglio e 24 agosto";;2017-07-20T16:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
cc45d02a553c1d26755950822a518466;2017-06-24T17:33:07+02:00;2017-06-24T17:33:07+02:00;"Tuenno, concerto al chiaror delle stelle  ";;;;"La chiesa di S. Emerenziana ospita giovedì 10 agosto alle ore 20.45 il &quot;Concerto al chiaror delle stelle&quot; con la Corale Monteverdi diretta dal maestro Caterina Centofante. Ritrovo alle ore 20.45 all’inizio della stradina che porta all’Eremo di Santa Emerenziana, dalla quale si salirà accompagnati dai canti della Corale MonteverdiOrganizzano assessorato alla cultura e presidenza del consiglio comunale di Ville d'Anaunia";;2017-08-10T20:25:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
3b9193b99dec8f59093d79465245258d;2017-06-24T17:21:00+02:00;2017-06-24T17:21:00+02:00;"Nanno, musica e letture in memoria di Mons. Eccher";;;;"La chiesa parrocchiale di San Biagio ospita sabato 29 luglio alle ore 20.45 un evento di musica e letture in memoria di Mons. Celestino Eccher. Si esibirà il coro S.M. Assunta di Tassullo diretto dal maestro Mauro Dalpiaz, mentre Marco Benvenuti e Maria Cristina Menapace daranno lettura di alcuni testi da loro curati &quot;In memoriam Mons. Celestino Eccher&quot;. Immagini dell’archivio di Eccher cav. Enrico Evento promosso da assessorato alla cultura e presidenza del consiglio comunale di Ville d'Anaunia";;2017-07-29T20:45:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
eecfe04d018915d25b915bec8c0d641a;2017-06-24T17:07:30+02:00;2017-06-24T17:07:30+02:00;"Osservazione stelle con il telescopio";;;;"E’ stato rimandato a mercoledì 28 giugno alle 21 l’appuntamento con le stelle proposto dalla Consulta di Pavillo. L’osservazione della volta celeste con il telescopio si svolgerà in località Splazoi, proseguendo a piedi per raggiungere i prati del malghetto di Tuenno. L’iniziativa è resa possibile grazie a due dei maggiori esperti locali, Christian Stringari e Mario Sandri. E’ previsto il versamento di un contributo simbolico di 3 euro che verrà raccolto in loco.Per info: consulta.pavillo@gmail.com";;2017-06-28T21:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
9b000f66c85403197ef65a94fdd1a0e6;2017-06-22T19:03:31+02:00;2017-06-22T19:03:31+02:00;"Rallo, concerto corale";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-concerto-corale/85542-1-ita-IT/Rallo-concerto-corale.png;;"Domenica 25 giugno alle 20.45 la chiesa di sant'Antonio a Rallo ospita il concerto &quot;Anteprima estate&quot; con la Corale Monteverdi diretta da Caterina Centofante e il Coro Croz Corona diretto da Giovanni Mariotti. Organizza la Corale Monteverdi.";;2017-06-25T20:45:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
9aa8bb42cc0d0ad4d51b9e8a4a107b14;2017-06-20T11:21:25+02:00;2017-06-20T13:33:52+02:00;"Dibattito e film sull'accoglienza di profughi";;;;"In occasione della Giornata mondiale del rifugiato, venerdì 23 giugno alle 17.30 in oratorio a Tuenno si svolgerà una tavola rotonda rivolta ai volontari e alle persone che desiderano mettersi in gioco nell'accoglienza dei richiedenti protezione internazionale e rifugiati. Alle 20.30, sempre in oratorio, è invece in programma la proiezione di un film documentario che racconta ricchezza e complessità dell'incontro e della vicinanza con i rifugiati.Entrambi gli eventi saranno guidati dalla riflessione di Padre Alberto Remondini e degli operatori di Cinformi e Centro informativo per l'immigrazione che organizzano l'evento.






";;2017-06-23T17:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
afbacd1a2b3182ed0a0280a16d0adb83;2017-06-17T15:14:19+02:00;2017-06-17T15:22:27+02:00;"Acqua camp Val di Pejo";;;;"Il Club Giovani Soci delle Casse Rurali Tuenno - Val di Non e Tassullo - Nanno propone &quot;Acqua Camp Val di Pejo&quot;, esperienza di tre giorni dal 23 al 25 giugno nell'ambito del progetto Acqua, realizzato per sensibilizzare i giovani e la popolazione tutta ad un uso corretto e sostenibile di questa risorsa.Scarica il file allegato per leggere il programma. Per iscriversi scrivi a giovanisoci.crtuennotassullo@gmail.com (entro lunedì 19 giugno) ";http://www.comune.villedanaunia.tn.it/content/download/7660/85029/3/Acqua-Campus.pdf;2017-06-23T09:30:00+02:00;2017-06-26T23:00:00+02:00;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
1763a480bf39c8f94fd16cb5738690d3;2017-06-17T15:01:33+02:00;2017-06-17T15:03:12+02:00;"Tuenno, Piazzarolada 2017";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-piazzarolada-2017/85002-1-ita-IT/Tuenno-Piazzarolada-2017.jpg;;"Torna l'evento organizzato dal Gruppo giovani di TuennoClicca QUI   per il programma completo";;2017-07-14T11:00:00+02:00;2017-07-16T23:00:00+02:00;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
39fbdd106edfbf5a7b110ebf79dcb5be;2017-06-17T09:28:38+02:00;2017-06-17T09:28:38+02:00;"Corpus Domini a Tassullo";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/corpus-domini-a-tassullo/84977-1-ita-IT/Corpus-Domini-a-Tassullo.jpg;;"La Consulta di Tassullo e il Comitato pastorale propongono di rivivere la tradizione che non veniva rinnovata dagli anni '50 - '60. Domenica 18 alle 10.30 si svolgerà la processione devozionale con l'allestimento di 3 altari storici e le coperte alle finestre. Seguiranno pranzo e concerto del Coro Santa Maria Assuntaclicca per info";;2017-06-18T10:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
76739cef5fb011809e52de615c01fc9b;2017-06-15T15:47:00+02:00;2017-06-15T15:47:00+02:00;"Le stelle del mio cielo";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/le-stelle-del-mio-cielo/84566-1-ita-IT/Le-stelle-del-mio-cielo.jpg;;;;2017-06-21T21:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
6eabe80d2fd8ce77cbe2be1fa063c43b;2017-06-15T15:33:42+02:00;2017-06-15T15:33:42+02:00;"Castel Valer, ""In viaggio con Pirandello""";;;;"La Comunità della Val di Non e il Comune di Ville d'Anaunia propongono martedì 20 alle 20.30 lo spettacolo &quot;In viaggio con Luigi Pirandello&quot;. Alcuni brani della commedia &quot;La Giara&quot; saranno letti in forma teatrale a Castel Valer. Il maniero sarà raggiungibile solo a piedi da Palazzo Pilati a Tassullo. Ingresso gratuito e prenotazione obbligatoria entro lunedì 19 giugno alle 18 chiamando la Biblioteca di Rallo al numero 0463.451564";;2017-06-20T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
