id,legalName,openingHours,telephone,email,url,sports,location
670,Famila Basket Schio S.r.l. Societa' Sportiva Dilettantistica,,"0445517759, 0445824899, 0445576116",,,[],
670,Famila Basket Schio S.r.l. Societa' Sportiva Dilettantistica,,0445954648,,,[],
395,"Gym ""G. Pascoli""",,0461992990,,,[],
399,Imperial Center,,"3917414107, 0461262403",,,[],
432,Joyfitness Club,"sunday: 10:00 - 17:00, tuesday: 10:00 - 22:00, wednesday: 10:00 - 22:00, thursday: 10:00 - 22:00, friday: 10:00 - 22:00, saturday: 10:00 - 22:00",3286165313,,,[],
400,Juta Center,"sunday: 10:00 - 20:00, tuesday: 07:00 - 22:30, wednesday: 07:00 - 22:30, thursday: 07:00 - 22:30, friday: 07:00 - 22:30, saturday: 07:00 - 22:30","0461230797, 3887278568",,,[],
434,Madonna Bianca,,0461390785,,,[],
435,Maestri di Sci e Snowboard Cristallo A.T.P.,,3806328814,,,[],
436,Navarini,"sunday: 00:00 - 23:59, monday: 00:00 - 23:59, tuesday: 00:00 - 23:59, wednesday: 00:00 - 23:59, thursday: 00:00 - 23:59, friday: 00:00 - 23:59, saturday: 00:00 - 23:59",0461959812,,,[],
304,Palafonte,,"0464672883, 3338386367, 0464671261, 3470021458, 0464670205",,,[],
61,Palagarda,,"0464555772, 0464554551",,,[],
674,Palazzetto Dello Sport Don Bosco,"tuesday: 15:00 - 23:00, wednesday: 15:00 - 23:00, thursday: 15:00 - 23:00, friday: 15:00 - 23:00, saturday: 15:00 - 23:00",0445521519,,,[],
438,Palazzetto di Caldonazzo,"tuesday: 17:00 - 21:00, wednesday: 17:00 - 21:00, thursday: 17:00 - 21:00, friday: 17:00 - 21:00, saturday: 17:00 - 21:00",0461718105,,,[],
440,Palestra Povo,,0461959812,,,[],
441,Panarotta S.r.l.,,3470333532,,,[],
310,Piastra del ghiaccio di San Valentino,,"0464391602, 0464395149",,,[],
349,Piscina Comunale Arco,,"0464517000, 0464516830",,,[],
311,Piscina Comunale Avio,,0464684288,,,[],
350,Piscina Comunale Enrico Meroni,,0464520078,,,[],
305,Piscina di Ala,"sunday: 09:00 - 20:00, monday: 09:00 - 20:00, tuesday: 09:00 - 21:30, wednesday: 09:00 - 21:30, thursday: 09:00 - 21:30, friday: 09:00 - 21:30, saturday: 09:00 - 21:30",0464672682,,,[],
401,Pista Motocross,monday: 09:00 - 12:00 / 15:00 - 18:00,3283636093,,,[],
312,Polisportiva Montebaldo,,0464394051,,,[],
351,Riva S.a.s. di Schneider Wilma e C.,,"3292146937, 0464552072",,,[],
467,Rocco Angelo Gestioni Impianti Sportivi,"sunday: 09:30 - 19:30, monday: 09:30 - 19:30, tuesday: 09:30 - 21:30, wednesday: 09:30 - 21:30, thursday: 09:30 - 21:30, friday: 09:30 - 21:30, saturday: 09:30 - 21:30",0424450154,,,[],
658,Schio Nuoto Societa' Sportiva Dilettantistica S.r.l.,,0445826620,,,[],
658,Schio Nuoto Societa' Sportiva Dilettantistica S.r.l.,,0445657852,,,[],
402,S.S. Buonconsiglio Nuoto,,"0461961625, 0461910464, 0461416164",,,[],
447,S.S.D. Rari Nantes Valsugana a R.L.,,0461700373,,,[],
403,Studio Tecnico Associato Gasperotti di Ing. Dott. Gasperotti Luca ed Ing. Dott. Gasperotti Giorgio,,0461811409,,,[],
306,Tennis Club Ala Associaz.Sport.Dilettantistica,"sunday: 08:00 - 22:00, monday: 08:00 - 22:00, tuesday: 08:00 - 22:00, wednesday: 08:00 - 22:00, thursday: 08:00 - 22:00, friday: 08:00 - 22:00, saturday: 08:00 - 22:00",3403758921,,,[],
667,Tennis Club Santorso,,3472979578,,,[],
659,Tennis Club Schio,"sunday: 07:00 - 23:59, monday: 07:00 - 23:59, tuesday: 07:00 - 23:59, wednesday: 07:00 - 23:59, thursday: 07:00 - 23:59, friday: 07:00 - 23:59, saturday: 07:00 - 23:59","0445225705, 3890522483",,,[],
313,Tennis Club,"sunday: 09:00 - 23:00, monday: 09:00 - 23:00, tuesday: 09:00 - 23:00, wednesday: 09:00 - 23:00, thursday: 09:00 - 23:00, friday: 09:00 - 23:00, saturday: 09:00 - 23:00",0464917149,,,[],
357,Tennisclinic,,3270808849,,,[],
404,Trim,"sunday: 09:00 - 12:30 / 14:30 - 18:00, tuesday: 09:00 - 21:00, wednesday: 09:00 - 21:00, thursday: 09:00 - 21:00, friday: 09:00 - 21:00, saturday: 09:00 - 21:00","0461924604, 0461912600",,,[],
405,Vela Centro Sportivo,"sunday: 00:00 - 23:59, monday: 00:00 - 23:59, tuesday: 00:00 - 23:59, wednesday: 00:00 - 23:59, thursday: 00:00 - 23:59, friday: 00:00 - 23:59, saturday: 00:00 - 23:59",0461959812,,,[],
360,Atletica Alto Garda E Ledro,"tuesday: 07:00 - 23:59, wednesday: 07:00 - 23:59, thursday: 07:00 - 23:59, friday: 07:00 - 23:59, saturday: 07:00 - 23:59",0464510346,,,[],
314,Societa' Sportiva Dilettantistica Golden Gym,"sunday: 10:00 - 12:30, tuesday: 09:00 - 21:30, wednesday: 09:00 - 21:30, thursday: 09:00 - 21:30, friday: 09:00 - 21:30, saturday: 09:00 - 21:30","3398423054, 3482105688",,,[],
474,Zeus Charging Station - Dolomeet,"tuesday: 08:00 - 18:00, wednesday: 08:00 - 18:00, thursday: 08:00 - 18:00, friday: 08:00 - 18:00, saturday: 08:00 - 18:00","0463901272, 3384093792",,,[],
487,Campo sportivo comunale di Mal,,,,,[],
494,Flying Park,,"3924860806, 0463903033",,,[],
510,Piscina Acquacenter Val di Sole,"sunday: 10:00 - 21:00, monday: 10:00 - 21:00, tuesday: 10:00 - 21:00, wednesday: 15:00 - 19:30, thursday: 15:00 - 19:30, friday: 15:00 - 19:30, saturday: 15:00 - 19:30",0463902545,,,[],
520,Stadio del ghiaccio di Mal,,0463901905,,,[],
475,Trentino Wild,"sunday: 09:00 - 19:00, monday: 09:00 - 19:00, tuesday: 09:00 - 19:00, wednesday: 09:00 - 19:00, thursday: 09:00 - 19:00, friday: 09:00 - 19:00, saturday: 09:00 - 19:00","3402175873, 0463973278",,,[],
538,Campo Di Tiro - Centro Promescaiol,"sunday: 08:00 - 23:00, monday: 08:00 - 23:00, tuesday: 08:00 - 23:00, wednesday: 08:00 - 23:00, thursday: 08:00 - 23:00, friday: 08:00 - 23:00, saturday: 08:00 - 23:00",0463757451,,,[],
458,Centro per lo sport e del tempo libero,,0463454023,,,[],
540,Centro Sportivo Comunale Di Mezzana,"sunday: 09:00 - 22:00, monday: 09:00 - 22:00, tuesday: 09:00 - 22:00, wednesday: 09:00 - 22:00, thursday: 09:00 - 22:00, friday: 09:00 - 22:00, saturday: 09:00 - 22:00",0463757551,,,[],
505,Palaghiaccio Folgarida,"sunday: 00:00 - 23:59, monday: 00:00 - 23:59, tuesday: 00:00 - 23:59, wednesday: 00:00 - 23:59, thursday: 00:00 - 23:59, friday: 00:00 - 23:59, saturday: 00:00 - 23:59","0463986113, 0463986266",,,[],
448,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,"sunday: 09:00 - 12:00, tuesday: 09:00 - 12:00, wednesday: 09:00 - 12:00, thursday: 09:00 - 12:00, friday: 09:00 - 12:00, saturday: 09:00 - 12:00",3388986749,,,[],
526,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,"sunday: 09:00 - 12:00 / 15:00 - 19:00, monday: 09:00 - 12:00 / 15:00 - 19:00, tuesday: 09:00 - 12:00 / 15:00 - 19:00, wednesday: 09:00 - 12:00 / 15:00 - 19:00, thursday: 09:00 - 12:00 / 15:00 - 19:00, friday: 09:00 - 12:00 / 15:00 - 19:00, saturday: 09:00 - 12:00 / 15:00 - 19:00",0463970004,,,[],
534,Noleggio 5 Laghi,"tuesday: 08:30 - 19:00, wednesday: 08:30 - 19:00, thursday: 08:30 - 19:00, friday: 08:30 - 19:00, saturday: 08:30 - 19:00",0465443199,,,[],
535,Scuola Italiana Snowboard Zebra,"sunday: 08:00 - 12:30 / 15:00 - 20:00, monday: 08:00 - 12:30 / 15:00 - 20:00, tuesday: 08:00 - 12:30 / 15:00 - 20:00, wednesday: 08:00 - 12:30 / 15:00 - 20:00, thursday: 08:00 - 12:30 / 15:00 - 20:00, friday: 08:00 - 12:30 / 15:00 - 20:00, saturday: 08:00 - 12:30 / 15:00 - 20:00",0465442080,,,[],
536,Scuola Italiana Sci 5 Laghi,,"0465440355, 0465441650, 0465443181",,,[],
408,Centro Sportivo Andalo,"tuesday: 08:00 - 17:00, wednesday: 08:00 - 17:00, thursday: 08:00 - 17:00, friday: 08:00 - 17:00, saturday: 08:00 - 17:00",0461585776,,,[],
469,Asd Sarnonico,"tuesday: 17:00 - 21:30, wednesday: 17:00 - 21:30, thursday: 17:00 - 21:30, friday: 17:00 - 21:30, saturday: 17:00 - 21:30",3480938543,,,[],
368,Black Ice S.n.c. di Bettin Yuri & C.,,3292599675,,,[],
380,Campo sportivo di Mezzocorona,,,,,[],
381,Carli Sport S.r.l.,,0461605049,,,[],
539,Centro Equitazione Alpina Val,,"0463751552, 3386078681",,,[],
421,Centro Equitazione Andalo,"sunday: 09:00 - 12:00 / 14:00 - 18:00, monday: 09:00 - 12:00 / 14:00 - 18:00, wednesday: 09:00 - 12:00 / 14:00 - 18:00, thursday: 09:00 - 12:00 / 14:00 - 18:00, friday: 09:00 - 12:00 / 14:00 - 18:00, saturday: 09:00 - 12:00 / 14:00 - 18:00",0461585900,,,[],
602,Centro Sportivo Terme,"sunday: 00:00 - 23:59, monday: 00:00 - 23:59, tuesday: 00:00 - 23:59, wednesday: 00:00 - 23:59, thursday: 00:00 - 23:59, friday: 00:00 - 23:59, saturday: 00:00 - 23:59",0463753100,,,[],
460,Comune di Caldaro sulla Strada del Vino,,0471961114,,,[],
468,Dolomiti Golf Club,"sunday: 08:30 - 19:30, monday: 08:30 - 19:30, tuesday: 08:30 - 19:30, wednesday: 08:30 - 19:30, thursday: 08:30 - 19:30, friday: 08:30 - 19:30, saturday: 08:30 - 19:30",0463832698,,,[],
541,Golf Club Campo Carlo Magno,"sunday: 08:00 - 18:00, monday: 08:00 - 18:00, tuesday: 08:00 - 18:00, wednesday: 08:00 - 18:00, thursday: 08:00 - 18:00, friday: 08:00 - 18:00, saturday: 08:00 - 18:00",0465440622,,,[],
433,Kusch S.n.c. Junior di dalla Tina Maurizio & C.,,"0463536185, 0463538361",,,[],
461,Maneggio Ranch Roen,"sunday: 08:00 - 20:00, monday: 08:00 - 20:00, tuesday: 08:00 - 20:00, wednesday: 08:00 - 20:00, thursday: 08:00 - 20:00, friday: 08:00 - 20:00, saturday: 08:00 - 20:00","0463830077, 3395026924",,,[],
542,Markspeed Race di Marchesan Gianni,,3356266636,,,[],
471,Palasmeraldo Fondo,"sunday: 09:00 - 12:30, tuesday: 09:00 - 12:30, wednesday: 09:00 - 12:30, thursday: 09:00 - 12:30, friday: 09:00 - 12:30, saturday: 09:00 - 12:30",0463850000,,,[],
439,Palazzetto Polifunzionale dello Sport di Molveno,"tuesday: 08:00 - 23:00, wednesday: 08:00 - 23:00",0461586978,,,[],
444,Pista da Pattinaggio sul Ghiaccio,,"0463536085, 3385037536",,,[],
603,Terme di Pejo,,0463753226,,,[],
544,Funivie Pinzolo Spa,"sunday: 08:00 - 12:00 / 14:00 - 17:30, monday: 08:00 - 12:00 / 14:00 - 17:30, tuesday: 08:00 - 12:00 / 14:00 - 17:30, wednesday: 08:00 - 12:00 / 14:00 - 17:30, thursday: 08:00 - 12:00 / 14:00 - 17:30, friday: 08:00 - 12:00 / 14:00 - 17:30, saturday: 08:00 - 12:00 / 14:00 - 17:30",0465501256,,,[],
545,Scuola Italiana Sci CCM Campiglio,"sunday: 08:00 - 19:00, monday: 08:00 - 19:00, tuesday: 08:00 - 19:00, wednesday: 08:00 - 19:00, thursday: 08:00 - 19:00, friday: 08:00 - 19:00, saturday: 08:00 - 19:00",0465443222,,,[],
457,Campo di pattinaggio,,"0462814064, 0462812358",,,[],
553,El Zerilo Ranch,,"3343535108, 0462814649",,,[],
552,Arcieri di Fiemme,,3478579908,,,[],
459,Circolo Tennis Cavalese Asd,"sunday: 08:00 - 23:00, monday: 08:00 - 23:00, tuesday: 08:00 - 23:00, wednesday: 08:00 - 23:00, thursday: 08:00 - 23:00, friday: 08:00 - 23:00, saturday: 08:00 - 23:00",0462340003,,,[],
633,Ippico Fontanelle,,3357057094,,,[],
462,Palaghiaccio di Cavalese,,"0462231252, 0462230407",,,[],
463,Piscina Cavalese,"sunday: 09:00 - 21:00 / 09:30 - 20:00, monday: 09:00 - 21:00 / 09:30 - 20:00, tuesday: 09:00 - 21:00 / 09:30 - 20:00, wednesday: 09:00 - 21:00 / 09:30 - 20:00, thursday: 09:00 - 21:00 / 09:30 - 20:00, friday: 09:00 - 21:00 / 09:30 - 20:00, saturday: 09:00 - 21:00 / 09:30 - 20:00",0462230407,,,[],
464,Piscina Comunale Cavalese,"sunday: 10:00 - 20:00, monday: 10:00 - 20:00, tuesday: 09:00 - 21:00, wednesday: 09:00 - 21:00, thursday: 09:00 - 21:00, friday: 09:00 - 21:00, saturday: 09:00 - 21:00",0462341810,,,[],
637,Progetto Lavaze' S.r.l.,,0462230447,,,[],
445,SEIK G.M.B.H. - S.R.L.,,"0471887087, 0471887040",,,[],
445,SEIK G.M.B.H. - S.R.L.,,0471887087,,,[],
465,Societa' per L'Amministrazione e La Gestione di Impianti Sportivi - S.A.G.I.S. S.r.l.,,0462341810,,,[],
533,Weisshorn S.p.a. % Weisshorn A.G.,,"0471615627, 0471615122, 0471615511",,,[],
478,Fiera Bolzano S.p.a.,,"3346954229, 0471516000",,,[],
479,Paintball Sdtirol,,"3461028816, 3488843134, 3336889299",,,[],
480,Ristorante Forst Fiera,,0471932292,,,[],
619,Asv Tiers,"sunday: 00:00 - 23:59, monday: 00:00 - 23:59, tuesday: 00:00 - 23:59, wednesday: 00:00 - 23:59, thursday: 00:00 - 23:59, friday: 00:00 - 23:59, saturday: 00:00 - 23:59",3491404634,,,[],
410,A.S.V. Tramin - Sektion Tennis,,0471860812,,,[],
620,Asv Welschnofen - Sektion Tennis Raiffeisen,,0471613273,,,[],
486,Bolzano Nuoto,,0471250171,,,[],
623,Campo ghiaccio naturale,,0439769312,,,[],
490,Campo Sportivo Pfarrhof - Maso della Pieve,"sunday: 00:00 - 23:59, monday: 00:00 - 23:59, tuesday: 00:00 - 23:59, wednesday: 00:00 - 23:59, thursday: 00:00 - 23:59, friday: 00:00 - 23:59, saturday: 00:00 - 23:59","0471251926, 335252614",,,[],
493,Circolo Tennis Cassa di Risparmio,"sunday: 09:00 - 23:00, monday: 09:00 - 23:00, tuesday: 09:00 - 23:00, wednesday: 09:00 - 23:00, thursday: 09:00 - 23:00, friday: 09:00 - 23:00, saturday: 09:00 - 23:00",0471251565,,,[],
460,Comune di Caldaro sulla Strada del Vino,,0471961114,,,[],
624,Comune di Moena,,0462574013,,,[],
495,Frasnelli Kart S.r.l.,,3356069288,,,[],
499,Golf Club Petersberg,,0471615122,,,[],
630,Golfclub Carezza,,"3664648302, 04711888167",,,[],
431,Hotel Markushof S.a.s. di Graiff Markus & C.,,"0471802872, 0471810025, 0471814243, 047181243, 0471810272",,,[],
632,Impianti Falcade Col Margherita S.p.a.,,0437599585,,,[],
503,Leichtathletik Ssv - Leifers,,0471952434,,,[],
437,Palaghiaccio,,0471802022,,,[],
506,Palaonda,"sunday: 08:00 - 20:00, tuesday: 08:00 - 20:00, wednesday: 08:00 - 20:00, thursday: 08:00 - 20:00, friday: 08:00 - 20:00, saturday: 08:00 - 20:00","0471914813, 0471913968",,,[],
443,Piscina Comunale,,"3492637459, 3490058257",,,[],
511,Pista da ghiaccio Maso della Pieve,"sunday: 09:00 - 22:00, monday: 09:00 - 22:00, tuesday: 09:00 - 22:00, wednesday: 09:00 - 22:00, thursday: 09:00 - 22:00, friday: 09:00 - 22:00, saturday: 09:00 - 22:00",0471250598,,,[],
513,Polisportiva Pineta,"sunday: 08:00 - 22:00, monday: 08:00 - 22:00, tuesday: 08:00 - 22:00, wednesday: 08:00 - 22:00, thursday: 08:00 - 22:00, friday: 08:00 - 22:00, saturday: 08:00 - 22:00",0471951633,,,[],
446,Sportarena Unterland,,"0471820900, 0471813614, 0471813613",,,[],
446,Sportarena Unterland,,"0471813625, 0471820900, 0471813613, 0471823224, 0471813614, 3382285799",,,[],
466,Sportcenter,,0471886072,,,[],
523,Technoalpin S.p.a.,,0471254236,,,[],
525,Tennis Academy Service A.S.D.,"sunday: 08:00 - 22:00, tuesday: 08:00 - 22:00, wednesday: 08:00 - 22:00, thursday: 08:00 - 22:00, friday: 08:00 - 22:00, saturday: 08:00 - 22:00",3283786609,,,[],
528,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,"3474479818, 0471967351, 3317351051",,,[],
639,Tennis Club Moena,"sunday: 10:00 - 12:00 / 14:00 - 18:00, monday: 10:00 - 12:00 / 14:00 - 18:00, tuesday: 10:00 - 12:00 / 14:00 - 18:00, wednesday: 10:00 - 12:00 / 14:00 - 18:00, thursday: 10:00 - 12:00 / 14:00 - 18:00, friday: 10:00 - 12:00 / 14:00 - 18:00, saturday: 10:00 - 12:00 / 14:00 - 18:00",0462574013,,,[],
449,Tennis Club Ora,,0471810272,,,[],
472,Tennis Sparer,"sunday: 09:00 - 22:00, monday: 09:00 - 18:00, tuesday: 09:00 - 22:00, wednesday: 09:00 - 22:00, thursday: 09:00 - 22:00, friday: 09:00 - 22:00, saturday: 09:00 - 22:00","3387629002, 0471664657",,,[],
450,Tennisclub Dilettanti Laghetti,,3407433050,,,[],
451,Tennisclub Neumarkt,,0471812438,,,[],
533,Weisshorn S.p.a. % Weisshorn A.G.,,0471615122,,,[],
452,Wild Goose Stadium,,0471812649,,,[],
641,Zelger Albert S.r.l.,,"04711969950, 0471618084",,,[],
642,Zelger Albert,,"04711969950, 0471618084",,,[],
455,Centro sportivo Tione,,0465321023,,,[],
456,Tennis Club Associazione Sportiva Dilettantistica,,3342925960,,,[],
534,Noleggio 5 Laghi,"tuesday: 08:30 - 19:00, wednesday: 08:30 - 19:00, thursday: 08:30 - 19:00, friday: 08:30 - 19:00, saturday: 08:30 - 19:00",0465443199,,,[],
535,Scuola Italiana Snowboard Zebra,"sunday: 08:00 - 12:30 / 15:00 - 20:00, monday: 08:00 - 12:30 / 15:00 - 20:00, tuesday: 08:00 - 12:30 / 15:00 - 20:00, wednesday: 08:00 - 12:30 / 15:00 - 20:00, thursday: 08:00 - 12:30 / 15:00 - 20:00, friday: 08:00 - 12:30 / 15:00 - 20:00, saturday: 08:00 - 12:30 / 15:00 - 20:00",0465442080,,,[],
536,Scuola Italiana Sci 5 Laghi,,"0465440355, 0465441650, 0465443181",,,[],
320,Garda Sporting Club Hotel,,0464552072,,,[],
537,Hockey Club Val Rendena Associazione Sportiv,,"0465500068, 0465503654",,,[],
322,Altogarda Golf,"sunday: 08:00 - 20:00, monday: 08:00 - 20:00, tuesday: 08:00 - 20:00, wednesday: 08:00 - 20:00, thursday: 08:00 - 20:00, friday: 08:00 - 20:00, saturday: 08:00 - 20:00",0365643006,,,[],
323,Amici Nuoto Riva,,"3490586660, 0464311398, 0464520078, 3397376737",,,[],
409,Associazione Equestre Cavalcailvento,,"3493856899, 0461568267",,,[],
367,Azienda Speciale per La Gestione degli Impianti Sportivi del Comune di Trento,,0461948032,,,[],
411,Boulder City Asd,,0464507354,,,[],
27,Circolo Tennis Arco,"sunday: 09:00 - 19:00, tuesday: 09:00 - 22:30, wednesday: 09:00 - 22:30, thursday: 09:00 - 22:30, friday: 09:00 - 22:30, saturday: 09:00 - 22:30",0464516824,,,[],
66,Circolo Tennis Ledro,"sunday: 08:00 - 20:00, monday: 08:00 - 20:00, tuesday: 08:00 - 20:00, wednesday: 08:00 - 20:00, thursday: 08:00 - 20:00, friday: 08:00 - 20:00, saturday: 08:00 - 20:00",3805235139,,,[],
47,Circolo Tennis Torbole,"sunday: 08:00 - 23:00, monday: 08:00 - 23:00, tuesday: 08:00 - 23:00, wednesday: 08:00 - 23:00, thursday: 08:00 - 23:00, friday: 08:00 - 23:00, saturday: 08:00 - 23:00",3925442873,,,[],
337,Club Ippico San Giorgio,"sunday: 09:00 - 12:00 / 14:00 - 19:00, monday: 09:00 - 12:00 / 14:00 - 19:00, wednesday: 09:00 - 12:00 / 14:00 - 19:00, thursday: 09:00 - 12:00 / 14:00 - 19:00, friday: 09:00 - 12:00 / 14:00 - 19:00, saturday: 09:00 - 12:00 / 14:00 - 19:00",3484438307,,,[],
338,Comune di Riva del Garda,,0464520078,,,[],
541,Golf Club Campo Carlo Magno,"sunday: 08:00 - 18:00, monday: 08:00 - 18:00, tuesday: 08:00 - 18:00, wednesday: 08:00 - 18:00, thursday: 08:00 - 18:00, friday: 08:00 - 18:00, saturday: 08:00 - 18:00",0465440622,,,[],
546,Hotel Maroni,"sunday: 09:00 - 19:00, monday: 09:00 - 19:00, tuesday: 09:00 - 19:00, wednesday: 09:00 - 19:00, thursday: 09:00 - 19:00, friday: 09:00 - 19:00, saturday: 09:00 - 19:00",0464508198,,,[],
435,Maestri di Sci e Snowboard Cristallo A.T.P.,,3806328814,,,[],
344,Maneggio H-Cadr,,0464508292,,,[],
542,Markspeed Race di Marchesan Gianni,,3356266636,,,[],
61,Palagarda,,"0464555772, 0464554551",,,[],
439,Palazzetto Polifunzionale dello Sport di Molveno,"tuesday: 08:00 - 23:00, wednesday: 08:00 - 23:00",0461586978,,,[],
442,Piscina Acquambiez,"sunday: 09:00 - 13:00 / 15:00 - 21:00, monday: 09:00 - 13:00 / 15:00 - 21:00, tuesday: 09:00 - 13:00 / 15:00 - 21:00, wednesday: 09:00 - 13:00 / 15:00 - 21:00, thursday: 09:00 - 13:00 / 15:00 - 21:00, friday: 09:00 - 13:00 / 15:00 - 21:00, saturday: 09:00 - 13:00 / 15:00 - 21:00",0465730082,,,[],
349,Piscina Comunale Arco,,"0464517000, 0464516830",,,[],
350,Piscina Comunale Enrico Meroni,,0464520078,,,[],
351,Riva S.a.s. di Schneider Wilma e C.,,"3292146937, 0464552072",,,[],
543,Salone Dolores di Beltrami Dolores per Lei e per Lui,,"347459619, 337459619",,,[],
357,Tennisclinic,,3270808849,,,[],
360,Atletica Alto Garda E Ledro,"tuesday: 07:00 - 23:59, wednesday: 07:00 - 23:59, thursday: 07:00 - 23:59, friday: 07:00 - 23:59, saturday: 07:00 - 23:59",0464510346,,,[],
544,Funivie Pinzolo Spa,"sunday: 08:00 - 12:00 / 14:00 - 17:30, monday: 08:00 - 12:00 / 14:00 - 17:30, tuesday: 08:00 - 12:00 / 14:00 - 17:30, wednesday: 08:00 - 12:00 / 14:00 - 17:30, thursday: 08:00 - 12:00 / 14:00 - 17:30, friday: 08:00 - 12:00 / 14:00 - 17:30, saturday: 08:00 - 12:00 / 14:00 - 17:30",0465501256,,,[],
545,Scuola Italiana Sci CCM Campiglio,"sunday: 08:00 - 19:00, monday: 08:00 - 19:00, tuesday: 08:00 - 19:00, wednesday: 08:00 - 19:00, thursday: 08:00 - 19:00, friday: 08:00 - 19:00, saturday: 08:00 - 19:00",0465443222,,,[],
368,Black Ice S.n.c. di Bettin Yuri & C.,,3292599675,,,[],
380,Campo sportivo di Mezzocorona,,,,,[],
381,Carli Sport S.r.l.,,0461605049,,,[],
458,Centro per lo sport e del tempo libero,,0463454023,,,[],
433,Kusch S.n.c. Junior di dalla Tina Maurizio & C.,,"0463536185, 0463538361",,,[],
444,Pista da Pattinaggio sul Ghiaccio,,"0463536085, 3385037536",,,[],
448,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,"sunday: 09:00 - 12:00, tuesday: 09:00 - 12:00, wednesday: 09:00 - 12:00, thursday: 09:00 - 12:00, friday: 09:00 - 12:00, saturday: 09:00 - 12:00",3388986749,,,[],
534,Noleggio 5 Laghi,"tuesday: 08:30 - 19:00, wednesday: 08:30 - 19:00, thursday: 08:30 - 19:00, friday: 08:30 - 19:00, saturday: 08:30 - 19:00",0465443199,,,[],
535,Scuola Italiana Snowboard Zebra,"sunday: 08:00 - 12:30 / 15:00 - 20:00, monday: 08:00 - 12:30 / 15:00 - 20:00, tuesday: 08:00 - 12:30 / 15:00 - 20:00, wednesday: 08:00 - 12:30 / 15:00 - 20:00, thursday: 08:00 - 12:30 / 15:00 - 20:00, friday: 08:00 - 12:30 / 15:00 - 20:00, saturday: 08:00 - 12:30 / 15:00 - 20:00",0465442080,,,[],
362,Alessio Donzella Coach,"sunday: 08:30 - 19:00, tuesday: 08:30 - 21:00, wednesday: 08:30 - 21:00, thursday: 08:30 - 21:00, friday: 08:30 - 21:00, saturday: 08:30 - 21:00",393497682763,,,[],
474,Zeus Charging Station - Dolomeet,"tuesday: 08:00 - 18:00, wednesday: 08:00 - 18:00, thursday: 08:00 - 18:00, friday: 08:00 - 18:00, saturday: 08:00 - 18:00","0463901272, 3384093792",,,[],
536,Scuola Italiana Sci 5 Laghi,,"0465440355, 0465441650, 0465443181",,,[],
37,Circolo Tennis Trento,,3381313658,,,[],
475,Trentino Wild,"sunday: 09:00 - 19:00, monday: 09:00 - 19:00, tuesday: 09:00 - 19:00, wednesday: 09:00 - 19:00, thursday: 09:00 - 19:00, friday: 09:00 - 19:00, saturday: 09:00 - 19:00","3402175873, 0463973278",,,[],
363,Star Club,"sunday: 05:00 - 20:00, monday: 05:00 - 20:00, tuesday: 05:00 - 23:00, wednesday: 05:00 - 23:00, thursday: 05:00 - 23:00, friday: 05:00 - 23:00, saturday: 05:00 - 23:00",0461821284,,,[],
408,Centro Sportivo Andalo,"tuesday: 08:00 - 17:00, wednesday: 08:00 - 17:00, thursday: 08:00 - 17:00, friday: 08:00 - 17:00, saturday: 08:00 - 17:00",0461585776,,,[],
364,Ac Trento 1921 S.r.l.,,0461524993,,,[],
483,Appiano,"tuesday: 09:00 - 12:00 / 14:00 - 17:00, wednesday: 09:00 - 12:00 / 14:00 - 17:00, thursday: 09:00 - 12:00 / 14:00 - 17:00, friday: 09:00 - 12:00 / 14:00 - 17:00, saturday: 09:00 - 12:00 / 14:00 - 17:00",0471661165,,,[],
365,Aquila Basket Trento 2013 S.r.l.,,0461528417,,,[],
365,Aquila Basket Trento 2013 S.r.l.,,0461262253,,,[],
365,Aquila Basket Trento 2013 S.r.l.,,0461439684,,,[],
365,Aquila Basket Trento 2013 S.r.l.,,0461437435,,,[],
365,Aquila Basket Trento 2013 S.r.l.,,0461437387,,,[],
365,Aquila Basket Trento 2013 S.r.l.,,"0461527402, 0461525310",,,[],
365,Aquila Basket Trento 2013 S.r.l.,,"0461916579, 0461931035",,,[],
469,Asd Sarnonico,"tuesday: 17:00 - 21:30, wednesday: 17:00 - 21:30, thursday: 17:00 - 21:30, friday: 17:00 - 21:30, saturday: 17:00 - 21:30",3480938543,,,[],
366,Associazione Sportiva Sportivando,,0461091706,,,[],
410,A.S.V. Tramin - Sektion Tennis,,0471860812,,,[],
367,Azienda Speciale per La Gestione degli Impianti Sportivi del Comune di Trento,,0461959800,,,[],
369,Body Planet,"sunday: 10:00 - 16:00, tuesday: 08:00 - 22:00, wednesday: 10:00 - 22:00, thursday: 08:00 - 22:00, friday: 10:00 - 22:00, saturday: 08:00 - 22:00",0461910096,,,[],
370,Break Point Golf Club,"sunday: 08:30 - 21:00, monday: 08:30 - 21:00, tuesday: 08:30 - 21:00, wednesday: 08:30 - 21:00, thursday: 08:30 - 21:00, friday: 08:30 - 21:00, saturday: 08:30 - 21:00",3474647351,,,[],
412,Campo Baseball,,0461959812,,,[],
371,Campo Calcio Argentario,"tuesday: 08:30 - 17:00, thursday: 08:30 - 17:00, friday: 08:30 - 17:00, saturday: 08:30 - 12:30",0461992990,,,[],
