remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
,,"Arriva la seconda edizione di &quot,Musica, natura, relazioni&quot, con il Comune di Mori come capofila e la partecipazione dei comuni che fanno parte del  Parco naturale del Monte Baldo: Ala, Avio, Brentonico, Mori e Nago-Torbole. Incontri, spettacoli, concerti e passeggiate, per lo più all’aria aperta, nei giardini, sui prati e nelle corti di quella parte di Trentino che avvolge a settentrione il Monte Baldo, tra Rovereto e il lago di Garda.In caso di maltempo l'evento si terrà presso la chiesa di San Vigilio a Nago","Tempo libero
Patrimonio culturale","Dal classicismo viennese alle danze ebraiche, passando per le melodie nordiche: un’orchestra d’archi formata da giovani talenti e maestri di importanti orchestre italiane conduce il pubblico in un entusiasmante concerto.A Torbole in piazza Lietzmann sabato 31 agosto alle ore 21.00, in caso di maltempo presso la chiesa di San Vigilio a Nago  
Allievi e Maestri di Palestra d’Orchestra 
Giovanni Costantini direttore Evento a partecipazione liberaTutte le info su https://www.musicanaturarelazioni.it/cartellone_2024/",Violini d'orchestra,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3672/62425/3/MNR_Generico_Copertina_Fb3.jpg,,Impact  Hub,,,,,,,,,,"Italiano,Inglese",0,2,,,,,,,,,,,,,
,,"Super divertimento con i gonfiabili per bambini giovedì 25 luglio in Piazzòla a Nago, a partire dalle 16.30",Tempo libero,Giovedì 25 luglio alle 16.30 vi aspettiamo con &quot,Nagoland&quot,: giochi allegria e divertimento con i gonfiabili,Gonfiabili bambini,,,"Bambini,Famiglie",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3567/60298/3/LOCANDINA_MAGIA_BAMBINI.jpg,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0.0,2,,,,,,,,,,,
,,"A causa delle previsioni di allerta maltempo il concerto è spostato a domenica 14 luglio 2024 ad ore 21.00 presso la spiaggia di Torbole.Concerto &quot,Mimimal Project&quot, - Piano and String con Rose Garden Quintet con musiche di Einaudi, Yiruma, Glass, Grisi, Tiersen, Sakamoto e Zimmer.Violino: Massimo Turrini, Rossana Caldini.  Viola: Andrea Mattevi  Violoncello: Giorgia Postinghel  Pianoforte: Gianfranco GrisiSi raccomanda di portare con sè un cuscino o una piccola stuoia",Tempo libero,"
Il “Minimal Project” - Piano and String, proposto  da Rose Garden Quintet, è rivolto ad autori classico/contemporanei, come R.Sakamoto, L.Einaudi, Yiruma, P.Glass.La raffinata compagine strumentale del “Rose Garden Quintet” si propone in questo particolare progetto in simbiosi al pianoforte, versatile strumento quest’ultimo ove, in molti casi, prende origine il creativo pensiero dei citati autori.",Lago di Garda,,,"Adulti,Anziani,Giovani,Famiglie",,La Spiaggia,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3612/61319/4/Concerto+14+luglio+2024.pdf,,Contatti Biblioteca,,,,,,,,,,Italiano,200,2,,,,,,,,,,,,,
,,"Torna come ogni 22 luglio, in Piazza Lietzmann, la tradizionale fiera locale di S.Maria Maddalena.","Economia
Mercato","L'orario di apertura al pubblico sarà dalla ore 08,00 alle ore 19,00.  La fiera cade annualmente il 22 luglio, giorno dedicato a Santa Maria Maddalena. La nascita risale al 1774, una fiera, oggi come allora, che è considerata una scadenza particolare in paese, anche se forse la si guarda con occhi diversi rispetto al passato. Nei secoli scorsi quando l'unica possibilità seria di approvvigionamento di tutte le svariate cose che potevano servire per vestirsi, per la casa, ecc. era data dalla fiera, quello era un giorno atteso e la fiera era considerata indispensabile, addirittura vitale all'economia del paese. Essa esercitava infatti un forte richiamo sui paesi limitrofi. Era, del resto, giorno di mercato del bestiame e la fiera torbolana era diventata, sotto questo aspetto, un importante punto di riferimento.",Fiera,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,,,"Contatti Area Servizi Attività Economiche, Sociali, alle Persone e alle Imprese",,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Arriva la seconda edizione di &quot,Musica, natura, relazioni&quot, con il Comune di Mori come capofila e la partecipazione dei comuni che fanno parte del  Parco naturale del Monte Baldo: Ala, Avio, Brentonico, Mori e Nago-Torbole. Incontri, spettacoli, concerti e passeggiate, per lo più all’aria aperta, nei giardini, sui prati e nelle corti di quella parte di Trentino che avvolge a settentrione il Monte Baldo, tra Rovereto e il lago di Garda.In caso di maltempo l'evento si terrà domenica 11 agosto 2024","Tempo libero
Patrimonio culturale","Il 10 agosto 2024 alle ore 6.00 si terrà un magico concerto medieval fantasy nel prato all'entrata del compendio sottostante al Castel Penede di Nago,  dove il sorgere del sole sarà accompagnato da suggestive sonorità e strumenti di tradizioni antiche Duo Alymunn : Michele Mastrotto salterio, piva, handpan, synth e Fabrizia Luciani arpa celtica In collaborazione con Associazione Amatori BiciNago Evento a pagamento con prenotazione su http://www.eventbrite.it/8 euro intero*5 euro ridotto* (under 25, residenti nel Parco Naturale del Monte Baldo, soci Associazione BiciNago)*Inclusa piccola colazioneSi consiglia di portarsi una coperta, uno stuoino o un cuscinoTutte le info su https://www.musicanaturarelazioni.it/cartellone_2024/",Duo Alymunn,,,"Adulti,Giovani",,Castel Penede,,,,"Evento a pagamento8 euro intero*5 euro ridotto* (under 25, residenti nel Parco Naturale del Monte Baldo, soci Associazione BiciNago)*Inclusa piccola colazione",,https://www.comune.nago-torbole.tn.it/content/download/3668/62365/8/MNR_Generico_Copertina+Fb3.jpg,,Impact  Hub,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Al Parco degli Olivi di Torbole, venerdì 26 luglio 2024, un incontro per approfondire la memorabile impresa delle Galeas per montes e il relitto di Lazise, tra domande storiche e risposte archeologiche.In caso di maltempo l'evento sarà rinviato ad altra data","Tempo libero
Patrimonio culturale","
Venerdì 26 luglio 2024 alle 18 presso il Parco degli Olivi a Torbole, Aperitivo scientifico &quot,L’impresa delle Galeas per montes e il relitto di Lazise&quot,Interviene Massimo Capulli, Università degli Studi di Udine. Modera Maurizio Battisti, sezione Archeologia della Fondazione Museo Civico di Rovereto.  In collaborazione con l'Associazione Galeeando.Partecipazione gratuita, su prenotazione, compilando questo modulo     https://docs.google.com/forms/d/1wT5B2mp1Ui-gGQ2qkSaGAh5TlG2X5JQWNLwJrfSessE/edithttps://www.parcomontebaldo.tn.it/it/vivere-il-parco/iniziative/limpresa-delle-galeas-montes-e-il-relitto-di-lazise",Carta dell'Almagià,,,"Adulti,Giovani",,Parco degli olivi,,,,Gratuito previa prenotazione,,https://www.comune.nago-torbole.tn.it/content/download/3712/63136/3/Locandina+PNL+Monte+Baldo.png,,Associazione Galeeando,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,Conoscere la Sarca su due ruote,"Ambiente
Spazio verde
Tempo libero
Sport",Sarche/Torbole: biciclettata adatta a tutti lungo la ciclabile che da Sarche porta a Torbole in cui verranno trattati aspetti legati alla pericolosità del fiume durante gli eventi alluvionali, verrà mostrata la carta di sintesi della pericolosità dove sono evidenziati i tratti del fiume soggetti ad esondazione al fine di comprendere la complessa tematica della gestione del rischio residuo. Interverrà l'esperto sulla pericolosità fluviale/torrentizia.Meeting point: parcheggio Ponte della Ciclabile Pietramurata (Tn),ciclabile Sarca,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Parco Fluviale del Sarca,,,,,,,,Mountain Friends,,,,,,,,,,,0,2.0,,,,,,,,,,,,
,,"Il 3 agosto 2024 a Nago a partire dalle ore 19.00 è in programma l'ormai famosa &quot,Festa dell'ospite&quot,. Organizzata dall'Associazione Bicinago in collaborazione con il Consorzio esercenti di Nago-Torbole CENTO e l'Amministrazione comunale, la festa è un classico dell'estate naghese.","Questioni sociali
Tempo libero","Il 3 agosto 2024 a Nago a partire dalle ore 19.00 è in programma l'ormai famosa &quot,Festa dell'ospite&quot,. Organizzata dall'Associazione Bicinago in collaborazione con il Consorzio esercenti di Nago-Torbole CENTO e l'Amministrazione comunale, la festa è un classico dell'estate naghese.Per tutti ci saranno lo spezzatino con polenta e &quot,pulled pork&quot,  (spalla di maiale sfilacciata dalla carne tenera e succulenta, condita con salsa bbq e da gustare in mille modi).A partire dalle 21.00 musica con &quot,Extras cover band&quot, vi aspettiamo!",Festa dell'ospite a Nago,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3723/63353/1/Festa+dell%27ospite+3+agosto.png,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,L’Associazione senza scopo di lucro Durendal di Arco allestirà al Forte superiore di Nago con la cura di Stefania Santoni il progetto della mostra di arte astratta di Gelsomina Bassetti “Sehnsucht: la lingua interiore dei bestiari ”.Dal 17 agosto al 1° settembre 2024 con inaugurazione venerdì 16 agosto alle 18.00.Orari: lunedì chiuso, dal martedì alla domenica dalle 13.00 alle 20.30   Ingresso gratuito,Tempo libero,"Nella volontà di promozione di cultura e arte rientra anche la mostra di Gelsomina Bassetti: lo studio del simbolismo animale collegato a quattro colori alchemici (bianco, nero, blu e rosso). Fin dal medioevo i bestiari furono principalmente opere didattiche, spesso con magnifiche illustrazioni, in cui la descrizione delle 'nature' e 'proprietà' degli animali è stata utilizzata per ritrovare insegnamenti di ordine religioso e morale. La mostra è suddivisa in quattro sezioni legate ai succitati colori: ad essi vengono abbinate opere che rappresentano precisi animali con la loro simbologia e narrazione, che possono offrire una visione più profonda di sentimenti ed emozioni.Al Forte superiore di Nago, dal 16 agosto (inaugurazione alle 18.00)  al 1° settembre  2024 ",Mostra Gelsomina Bassetti,,,"Adulti,Anziani,Giovani",,Il Forte di Nago,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3740/63748/1/A5+GELSOMINA+BASSETTI+%282%29.png,,Associazione Durendal,,,,,,,,,,Italiano,0,2.0,,,,,,,,,,,,
,,"Percorso a cura degli Accompagnatori di Media Montagna del Trentino. Dal parcheggio presso i prati di Nago si sale lungo il sentiero 601 fino alla cima del Monte Altissimo di Nago. Dopo pranzo si scende fino a bocca Paltrane e da lì, superata la Val del Paròl, si raggiunge nuovamente la Sella del Varagna e si riscende al punto di partenza.sabato 24 agosto 2024 | ore 9-16.30   Ritrovo alle ore 9.00 al parcheggio presso i Prati di Nago",Tempo libero,"Percorso guidato
Sabato 24 agosto 2024 con ritrovo alle ore 9.00 al parcheggio presso i Prati di Nago. Dislivello+: 600 m circa  Sviluppo: 7 km circa
Pranzo al rifugio Damiano Chiesa o al sacco, il rientro è previsto ai Prati di Nago alle ore 16.30 circa. L'attività richiede abbigliamento e calzature appropriate e può essere annullata in caso di maltempo.Partecipazione gratuita, su prenotazione | Link per prenotarsi disponibile a breve!https://www.parcomontebaldo.tn.it/it/vivere-il-parco/iniziative/dai-prati-di-nago-allaltissimo",Val del Paròl,,,"Adulti,Giovani",,Parco naturale locale del Monte Baldo,,,,,,,,Parco naturale locale del Monte Baldo,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,A partire dal 5 luglio fino al 9 agosto alle ore 21.00 il Consorzio Esercenti di Nago-Torbole CENTO propone una serie di concerti MusicEstate davvero per tutti i gusti a Nago e Torbole. Vi aspettiamo!Venerdì 9 agosto 2024 alle ore 21.00 in Piazza Lietzmann a Torbole  &quot,The Wall Project&quot, Tribute Band dei Pink FloydIn caso di maltempo il concerto sarà recuperato in data 10 agosto.,Tempo libero,"Venerdì 9 agosto 2024 alle ore 21.00 in Piazza Lietzmann a Torbole  &quot,The Wall Project&quot, Tribute Band dei Pink Floyd.
Un progetto esclusivo condotto da cinque musicisti: un concerto live in sincrono con il film The Wall di Alan Parker.Verrà eseguito l’intero disco The Wall con gli arrangiamenti originali mentre saranno proiettate le immagini del film. Il Movie-Concert accompagnerà gli spettatori dentro la storia di un album che ha fatto la storia della musica, a completare il concerto ci saranno momenti teatrali di contorno alla storia narrata, sempre in sincrono con le scene del film e con gli effetti sonori. ",The Wall Project,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3648/61939/3/LOCANDINA+MUSICESTATE+2024.jpg,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0.0,2,,,,,,,,,,,
,,Domenica 18 agosto 2024 dalle 8.30 l'Associazione San Vigilio di Nago organizza una colazione ai sapori di montagna in località Prati di Nago-Belvedere la Guarda - Monte Baldo con accompagnamento musicale.Prezzo 6 euro a persona, Prenotazione obbligatoria al n. 348 8446313,Tempo libero,"&quot,Pane, burro e marmellata&quot,: domenica 18 agosto 2024 a partire dalle 8.30 l'Associazione San Vigilio di Nago organizza una colazione dai sapori speciali in località Prati di Nago-Belvedere La Guarda-Monte Baldo. La colazione sarà accompagnata dalle note di Stefano Menato &amp, Rudi Speri.Ricordatevi di portare una coperta e la vostra tazza preferita!Prezzo 6 Euro a persona, posti limitati da prenotare al numero 348 8446313",Colazione sul Monte Baldo,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Parco naturale locale del Monte Baldo,,,,Prezzo 6 euro a persona,,https://www.comune.nago-torbole.tn.it/content/download/3754/64015/1/Pane+burro+e+marmellata.jpg,,Associazione San Vigilio Nago,,,,,,,,,,Italiano,0,2.0,,,,,,,,,,,,
,,"Sabato 24 agosto in piazza Lietzmann a Torbole a partire dalle 17.00 torna la seconda edizione del Music Festival &quot,Together we can&quot,, organizzato dalle Associazioni Galeeando e Noi per loro di Torbole per sostenere i progetti di volontariato dell'Associazione Noi per loro. ",Tempo libero,"Sabato 24 agosto in piazza Lietzmann a Torbole a partire dalle 17.00 torna la seconda edizione del Music Festival &quot,Together we can&quot,, organizzato dalle Associazioni Galeeando e Noi per loro di Torbole per sostenere i progetti di volontariato dell'Associazione Noi per loro.Dalle 17.00 giochi per bambini e apertura servizio food&amp,drinks, alle 18.00 Spritzband Pop&amp,Rock covers, alle 20.00 Beatbox ALBO, alle 21.00 musica irlandese con i Willin'fools Noiperloro fu costituita come Organizzazione di Volontariato il 22 ottobre del 2004 e nacque con l’obiettivo primario di essere di supporto morale e finanziario ad un progetto in atto a Nicoresti, in Romania. Alcuni amici decisero di aiutare Eithne ed Ettore Barion impegnati fin dal 2001 con la fondazione Tanner che aveva la missione di aiutare bambini e ragazzi, orfani o abbandonati, diversamente abili ed anche allettati, ospitandoli in case famiglia.Da allora continuiamo a sostenere questi ragazzi che nel frattempo sono diventati giovani adulti e che per sempre saranno con noi. E per noi, loro saranno per sempre famiglia.Negli anni i progetti sono cresciuti, abbiamo portato aiuti e costruito un villaggio per le famiglie in difficoltà, creato un laboratorio per tutti i nostri ragazzi ed un centro diurno per bambini e ragazzi di famiglie disagiate.",Music Festival Together we can,,,"Adulti,Giovani",,Piazza Lietzmann,,,,"Ingresso gratuito, altri costi a sostegno dell'Associazione Noi per loro",,https://www.comune.nago-torbole.tn.it/content/download/3756/64060/1/Music+Festival+Torbole.jpg,,Associazione Galeeando,,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Vi invitiamo al secondo di tre concerti organizzati dal Comune di Nago-Torbole con il supporto di Fiabamusic e Sideout.Domenica 1 settembre al Parco Pavese di Torbole alle ore 21.00 ospiteremo Daniele Silvestri con apertura a cura di Casadilego.Posti riservati ai disabili in prima filaIngresso a pagamento, biglietti disponibili suhttps://www.ticketone.it/event/daniele-silvestri-il-cantastorie-recidivo-estate-2024-parco-colonia-pavese-18919298/In caso di maltempo il concerto sarà recuperato in data 3 settembre 2024",Tempo libero,"Domenica 1 settembre al Parco Pavese di Torbole alle ore 21.00 ospiteremo Daniele Silvestri con apertura a cura di Casadilego.Ingresso a pagamento, biglietti disponibili suhttps://www.ticketone.it/event/daniele-silvestri-il-cantastorie-recidivo-estate-2024-parco-colonia-pavese-18919298/In caso di maltempo il concerto sarà recuperato in data 3 settembre 2024",MusicaTorbole 2024,,,"Adulti,Famiglie,Giovani",,Parco Pavese,,,,https://www.ticketone.it/event/daniele-silvestri-il-cantastorie-recidivo-estate-2024-parco-colonia-pavese-18919298/,,https://www.comune.nago-torbole.tn.it/content/download/3768/64267/2/Manifesto+70x100_DEF-1.jpg,,Fiabamusic,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,Venerdì 16 agosto 2024 AC Nago-Torbole ASD organizza in Piazza Lietzmann a partire dalle ore 16.00 il suo ormai famoso &quot,Summer party&quot, vi aspettiamo!,Tempo libero,"Venerdì 16 agosto 2024 a partire dalle ore 16.00 torna il Summer party organizzato da AC Nago-Torbole ASD in Piazza Lietzmann a Torbole.Music, drink e food con musica di DJ Stefanuti &amp, DJ Lutte vi aspettiamo!",Summer party 2024,,,"Adulti,Giovani",,Piazza Lietzmann,,,,"Entrata gratuita, cibo e bevande a pagamento",,https://www.comune.nago-torbole.tn.it/content/download/3761/64156/2/Pink+Modern+Tropical+Summer+Event+Festival+DJ+Party+Flyer+%28Banner+%28Verticale%29%29.jpg,,AC Nago-Torbole ASD,,,,,,,,,,Italiano,0.0,2,,,,,,,,,,,
,,Vi invitiamo al primo di tre concerti organizzati dal Comune di Nago-Torbole con il supporto di Fiabamusic e Sideout.Lunedì 26 agosto al Parco Pavese di Torbole alle ore 21.00 ospiteremo Fabio Concato.Ingresso gratuito.  In caso di maltempo il concerto sarà recuperato lunedì 2 settembre,Tempo libero,Vi invitiamo al primo di tre concerti organizzati dal Comune di Nago-Torbole con il supporto di Fiabamusic e Sideout.Lunedì 26 agosto al Parco Pavese di Torbole alle ore 21.00 ospiteremo Fabio Concato.Ingresso gratuito. In caso di maltempo il concerto sarà recuperato lunedì 2 settembre,MusicaTorbole 2024,,,"Adulti,Famiglie,Giovani",,Parco Pavese,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3764/64207/3/Manifesto+70x100_DEF-1.jpg,,Fiabamusic,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Mercoledì 28 agosto alle ore 21.00 il Consorzio Esercenti di Nago-Torbole CENTO propone al Parco Piazzola di Nago &quot,Innocenti evasioni&quot,, Tribute band di Lucio Battisti",Tempo libero,"Mercoledì 28 agosto alle ore 21.00 il Consorzio Esercenti di Nago-Torbole CENTO propone al Parco Piazzola di Nago &quot,Innocenti evasioni&quot,, Tribute band di Lucio Battisti",Innocenti evasioni,,,"Adulti,Anziani,Famiglie,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3773/64416/2/2fe7b3da-da09-4489-8fb7-04087a0e0c93.JPG,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Tra il 7 settembre e il 13 ottobre 2024 i forti del Trentino tornano a vivere tra musica, spettacoli e reading teatrali per ogni genere di pubblico.
Riparte infatti SENTINELLE DI PIETRA, l’iniziativa promossa dall’Assessorato alla cultura della Provincia Autonoma di Trento – Servizio Attività e produzione culturale -, dalla Fondazione Museo storico del Trentino, in collaborazione con il Centro servizi culturali S. Chiara.Si tratta di un ricco calendario di appuntamenti formato da numerose proposte di spettacoli, a ingresso libero, realizzati da compagnie e artisti del territorio trentino.In allegato locandina con programma generale e locandina per Nago-Torbole (in caso di maltempo l'evento sarà annullato).","Tempo libero
Patrimonio culturale","
Al Forte superiore di Nago ospiteremo il reading &quot,CLARA MARCHETTO SOLA CONTRO TUTTI&quot, con Compagnia Romina Belli - Paolo Cova - Renato PaglianiInfo e prenotazione Comune di Nago-Torbole 0464 549546 / nago@biblio.tn.itSabato 14 settembre ore 17.30.  In caso di maltempo l'evento sarà annullatoClara Marchetto, classe 1911, è una donna cresciuta con un marcato legame per il territorio, in un periodo in cui la sua vita impatta col fascismo. Una donna unica per il suo tempo.
Fu la prima donna eletta nel secondo dopoguerra nel neo costituito Consiglio Regionale del Trentino Alto Adige, nelle file del partito popolare trentino tirolese che lei contribuì a fondare. Subì un inverosimile linciaggio e ostracismo politico, da parte di una classe politica maschile che mal sopportava la sua franchezza e la grande capacità oratoria di cui lei dava prova negli incontri pubblici con la popolazione. Ciò le procurò potenti nemici negli altri partiti i cui rappresentanti tramarono un’azione a suo danno che la costrinse a lasciare la sua terra e vivere gli ultimi decenni della sua vita a Parigi, dove morì nel 1982.
&quot,Clara Marchetto è stata una donna forte, stritolata dal potere maschile. I documenti rinvenuti contro di lei hanno dell'incredibile&quot, dice l'autore e storico Paolo Cova che per la sua accurata ricerca, durata anni, ha valicato le porte di archivi e fondi regionali,
pubblici e privati, e anche europei, entrando in archivi francesi e austriaci, oltre che a vagliare fonti edite e interviste a parenti e persone che ebbero occasione a vario titolo di avere rapporti con l’attivista originaria della conca del Tesino.
Nel suo monologo &quot,Clara Marchetto, sola contro tutti&quot,, l'autore ricostruisce le vicende spesso tormentate ed incredibili di questa donna straordinaria che pagò pesantemente il suo impegno e la sua grande passione politica per la causa dell’autonomia delTrentino. Il monologo è accompagnato da letture di documenti inediti drammatizzati da Romina Belli e dalla musica di Renato Pagliani.www.cultura.trentino.it         www.museostorico.it      www.centrosantachiara.it",Sentinelle di pietra 2024,,,"Adulti,Giovani,Anziani",,Il Forte di Nago,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3779/64521/3/Locandina+localit%C3%A0+Nago-Torbole+Sentinelle+di+pietra-1.pdf,https://www.comune.nago-torbole.tn.it/ocmultibinary/download/3779/64522/3/efc789287f4925a9fb88df6b603cc27f.pdf/file/Locandina%2Bprogramma%2BSentinelle%2Bdi%2Bpietra_2024.pdf,Contatti Biblioteca,,,,,,,,,,Italiano,40,2,,,,,,,,,,,,,
,,"Domenica 8 settembre alle ore 17.30 sarà inaugurata al Forte superiore di Nago la mostra fotografica dell'Associazione Il Fotogramma &quot,15.170 Nago_Torbole: identità e paesaggi&quot,, a cura di Luca Chistè.Ingresso gratuito fino al 6 ottobre 2024 con orario:Lunedì chiuso - da Martedì a Domenica 13.30-20.30","Tempo libero
Patrimonio culturale","Nel 2024 cade il venticinquesimo dalla fondazione dell'Associazione &quot,Il Fotogramma&quot, di Nago.Sono trascorsi 25 anni, durante i quali tanti sono stati i soci che hanno frequentato l’Associazione, tanti i cambiamenti che si sono dovuti affrontare, si pensi all’avvento del digitale, alla diffusione degli smartphone usati come fotocamera, all’utilizzo delle immagini sui social e sul web in genere, una vera rivoluzione nel campo dell’immagine. Tutte sfide che Il Fotogramma ha affrontato e superato, adattandosi ai cambiamenti, anche di tipo culturale, mantenendo costantemente fede a quanto contenuto nell’originario “Atto costitutivo”. Oggi Il Fotogramma conta più di 30 soci, svolge la propria attività prevalentemente nel territorio dell’intero Altogarda ma con iniziative che si distinguono anche a livello provinciale attirando a sé appassionati, e anche qualche socio, provenienti dall’intera provincia. Dal momento che l'Associazione è nata a Nago-Torbole e qui ha mosso i suoi primi passi,  essa ha voluto celebrare questi primi 25 anni di vita associativa con la mostra “15.170 NAGO_TORBOLE IDENTITA’ E PAESAGGI”  (15 autori, 170 immagini), un progetto di indagine fotografica corale, sotto la curatela del fotografo Luca Chistè, ospitato ancora una volta presso i suggestivi spazi del Forte Alto di Nago.La mostra si compone di sette aree tematiche, dentro le quali, sono confluiti i diversi contributi autoriali dei partecipanti, in uno storyboard espositivo che invita i visitatori a scoprire, attraverso l’impiego di 70 pannelli fotografici (organizzati come immagini singole, dittici o polittici) e 170 immagini, la molteplicità dei piani di lettura offerti dai “paesaggi umani” di Nago e Torbole, intendendo con questa accezione ciò che connota, l’identità di un luogo e, specificatamente di un territorio (il paesaggio urbano, quello naturalistico, la dimensione antropica, quella ambientale e, ad ampio spettro, le attività umane di coloro che, stanziali o in transito, vivono un determinato contesto contribuendo a modificarlo incessantemente).","Mostra dell'Associazione ""Il Fotogramma""",,,"Adulti,Bambini,Famiglie,Giovani",,Il Forte di Nago,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3796/64835/1/NAGO-70X100-WEB__-scaled.jpg,https://www.comune.nago-torbole.tn.it/ocmultibinary/download/3796/64836/1/c1404cb5970ae7d69dfcc7137d9a5c96.pdf/file/15_170-FOTOGRAMMA-flyer.pdf|https://www.comune.nago-torbole.tn.it/ocmultibinary/download/3796/64836/1/ae2f4211944b9651ffd7e9275187c303.pdf/file/15_170-FOTOGRAMMA-comunicato-stampa.pdf,"Contatti Associazione ""Il Fotogramma""",,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,Vi invitiamo al terzo di tre concerti organizzati dal Comune di Nago-Torbole con il supporto di Fiabamusic e Sideout.Venerdì 13 settembre al Parco Pavese di Torbole alle ore 21.00 ospiteremo Chiara GaliazzoIngresso gratuito, posti riservati ai disabili in prima filaIn caso di maltempo il concerto sarà recuperato in data Domenica 15 settembre 2024,Tempo libero,Venerdì 13 settembre al Parco Pavese di Torbole alle ore 21.00 ospiteremo Chiara Galiazzo.Ingresso gratuitoIn caso di maltempo il concerto sarà recuperato in data 14 settembre 2024,MusicaTorbole 2024,,,"Adulti,Famiglie,Giovani",,Parco Pavese,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3769/64303/4/Manifesto+70x100_DEF-1.jpg,,Fiabamusic,,,,,,,,,,Italiano,0,2.0,,,,,,,,,,,,
,,"Domenica 15 settembre in Piazza Lietzmann a Torbole, dalle 7.30, il Comitato Sbigolada Torbolana vi attende per una meravigliosa e ricca &quot,Colazione vista lago&quot, .E' gradita la prenotazione entro le 24 del giorno 13.09 a info@eventinagotorbole.it o al numero +39 335 6915926",Tempo libero,"Domenica 15 settembre in Piazza Lietzmann a Torbole, dalle 7.30, il Comitato Sbigolada Torbolana vi attende per una meravigliosa e ricca &quot,Colazione vista lago&quot, .Saranno disponibili caffè, the, yogurt, frutta, muesli, dolci, pane, affettati, formaggi, uova, &quot,fortaie&quot, e tanto altro...E' gradita la prenotazione entro le 24 del giorno 13.09 a info@eventinagotorbole.it o al numero +39 335 6915926",Colazione vista lago,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazza Lietzmann,,,,Offerta volontaria,,https://www.comune.nago-torbole.tn.it/content/download/3810/65068/2/Colazione+vista+lago.jpg,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
