remoteId,published,modified,Titolo,Titolo breve,Immagine,Descrizione breve,Descrizione,Locandina dell'evento,Inizio,Termine,Orario,Durata,Quando,Dove,lat,lon,address,Informazioni,Destinatari,Target,Costi,Stato,Parole chiave,Circoscrizione,Tipologia di evento,Iniziativa cui fa parte,Associazione,Progressivo,Fonte,Galleria,Telefono,Fax,Email,Sito web,Valutazione dell'utente,Location,Tipologia,Tipo evento,Manifestazione collegata (numero),Manifestazione collegata (testo),Immagine correlata,Comune
69dc258bbf073012e98f9a778a2cb84d,2018-09-14T10:00:00+02:00,2018-08-29T15:36:51+02:00,"CASTEL IVANO, frazione di SPERA. Distribuzione bidoncini raccolta imballaggi leggeri",,/var/comunitavalsugana/storage/images/vivere-la-comunita/eventi/castel-ivano-frazione-di-spera.-distribuzione-bidoncini-raccolta-imballaggi-leggeri/3132055-1-ita-IT/CASTEL-IVANO-frazione-di-SPERA.-Distribuzione-bidoncini-raccolta-imballaggi-leggeri.png,"
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.","
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.
IMPORTANTE:
In questa fase non è prevista l’assegnazione del bidoncino ai titolari di seconda casa (è possibile continuare a utilizzare i sacchi trasparenti).
Recarsi al punto di distribuzione muniti del codice fiscale del titolare dell’utenza.
Nel caso di indisponibilità al ritiro nel comune di residenza e nelle date indicate è possibile ritirare il bidoncino in un altro comune secondo il calendario indicato.Per gli enti e le attività economiche la consegna dei bidoncini sarà effettuata presso i CRM/CRZ al termine della distribuzione alle utenze domestiche.",http://www.comunitavalsuganaetesino.it/content/download/214749/3132058/1/avviso_distribuzione.pdf,2018-09-14T10:00:00+02:00,2018-09-14T19:00:00+02:00,Dalle 10 alle 14 e dalle 16 alle 19,,Il 14 settembre,"Castel Ivano, frazione di SPERA, Tendone feste parco urbano",46.070536,11.512728,"Paluati, Castel Ivano, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38059, Italia",Numero verde 800 703328 (dalle 9 alle 13 e dalle 14 alle 18),,Tutti,,,,,Altro,,,,,,,,,,,esterno,,,0.0,,,
e1bd67e394069b847bab38f428b73905,2018-09-12T20:30:00+02:00,2018-08-23T15:38:42+02:00,Alcide Degasperi nella storia d'Europa: ciclo di tre incontri,,,Tre incontri organizzati dal Centro studi Degasperi di Borgo Valsugana,,,2018-09-12T20:30:00+02:00,2018-09-12T22:30:00+02:00,,,,Sala delle Conferenze dalla Cassa Rurale di Roncegno Terme,46.051623,11.410303,"Roncegno Terme, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, Italia",,,Tutti,,,,,Incontri e convegni,,Comune di Roncegno Terme,,,,,,roncegno@biblio.infotn.it,,,interno,,,0.0,,,
888a8564def9be2ef2de82f68c167bed,2018-09-12T10:00:00+02:00,2018-08-29T15:37:41+02:00,"CASTEL IVANO, frazioni di VILLA e AGNEDO. Distribuzione bidoncini raccolta imballaggi leggeri",,/var/comunitavalsugana/storage/images/vivere-la-comunita/eventi/castel-ivano-frazioni-di-villa-e-agnedo.-distribuzione-bidoncini-raccolta-imballaggi-leggeri/3132017-1-ita-IT/CASTEL-IVANO-frazioni-di-VILLA-e-AGNEDO.-Distribuzione-bidoncini-raccolta-imballaggi-leggeri.png,"
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.","
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.
IMPORTANTE:
In questa fase non è prevista l’assegnazione del bidoncino ai titolari di seconda casa (è possibile continuare a utilizzare i sacchi trasparenti).
Recarsi al punto di distribuzione muniti del codice fiscale del titolare dell’utenza.
Nel caso di indisponibilità al ritiro nel comune di residenza e nelle date indicate è possibile ritirare il bidoncino in un altro comune secondo il calendario indicato.Per gli enti e le attività economiche la consegna dei bidoncini sarà effettuata presso i CRM/CRZ al termine della distribuzione alle utenze domestiche.",http://www.comunitavalsuganaetesino.it/content/download/214748/3132020/2/avviso_distribuzione.pdf,2018-09-12T10:00:00+02:00,2018-09-13T19:00:00+02:00,Dalle 10 alle 14 e dalle 16 alle 19,,Dal 12 al 13 settembre,"Castel Ivano, frazione di Agnedo, CRM",46.05465,11.52395,"CRZ, Via delle Capeline, Ivano, Castrozze, Castel Ivano, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38059, Italia",Numero verde 800 703328 (dalle 9 alle 13 e dalle 14 alle 18),,Tutti,,,,,Altro,,,,,,,,,,,esterno,,,0.0,,,
a5c514616bf9b996aa9d9a2c9e5d9a7d,2018-09-11T21:00:00+02:00,2018-03-23T11:31:47+01:00,Nuovi strumenti per nuova musica,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/nuovi-strumenti-per-nuova-musica/3095186-1-ita-IT/Nuovi-strumenti-per-nuova-musica.jpg,I concerti del martedì,"
Hans Raeke: arpa di Orione, metalloforo a valvole, bombarda di bambù
Ingo Wackenhut: tenoreMusiche: Hans Raeke, Hans Arp, Christian Morgensen, Kurt Schwitters, Joachim Ringelnatz",http://www.comunitavalsuganaetesino.it/content/download/211219/3095189/1/CALENDARIO CONCERTI 2018.pdf,2018-09-11T21:00:00+02:00,2018-09-11T23:00:00+02:00,Alle 21,,L'11 settembre 2018,"Casa di salute Raphael, Palace Hotel, Roncegno Terme",46.049868,11.40914,"Casa Raphael Palace Hotel, Via Waiz, Maso Vazzena, Masetti, Roncegno Terme, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38051, Italia",Direzione artistica: Santo Albertini ed Edoardo Bruni,,Tutti,Ingresso libero,,,,Musica,I concerti del martedì,,,,,0461 772000,,info@arsmodi.it,http://www.casaraphael.com/|www.casaraphael.com,,interno,,,0.0,,,
9dc4af274b4d6ff173cd33ff3411951a,2018-09-11T14:44:00+02:00,2018-09-11T14:52:36+02:00,"Presentazione del libro ""Telve 1914-1918"" di Luca Girotto e Stefano Delucca.",,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/presentazione-del-libro-telve-1914-1918-di-luca-girotto-e-stefano-delucca/3134002-1-ita-IT/Presentazione-del-libro-Telve-1914-1918-di-Luca-Girotto-e-Stefano-Delucca.jpg,"Venerdì 14 settembre 2018, alle ore 18.00, presentazione del libro &quot,Telve 1914-1918&quot, di Luca Girotto e Stefano Delucca. Saranno presenti gli autori.","
Presentazione del libro &quot,Telve 1914-1918&quot, di Luca Girotto e Stefano Delucca. Saranno presenti gli autori. Seguirà rinfresco a cura della Cantina Terre del Lagorai. In quest’occasione il libro
sarà distribuito gratuitamente ai presenti.
Successivamente presso la Biblioteca sarà ritirabile per ogni famiglia di Telveo acquistabile per i non residenti.",http://www.comunitavalsuganaetesino.it/content/download/214918/3134005/1/LOCANDINA 1914-1918quat.jpg,2018-09-11T14:44:00+02:00,2018-09-14T20:00:00+02:00,dalle 18.00 alle 20.00,,Venerdì 14 settembre 2018,Biblioteca comunale di Telve - Sala riunioni,46.071047,11.479417,"Piazzale Depero, 2",,,,,,,,Presentazione libro,,Biblioteca comunale di Telve,,,,0461766714,,telve@biblio.infotn.it,,,interno,,,0.0,,,
061ce12752396b9af9c489844bd720d1,2018-09-10T10:00:00+02:00,2018-08-29T15:34:01+02:00,OSPEDALETTO. Distribuzione bidoncini raccolta imballaggi leggeri,,/var/comunitavalsugana/storage/images/vivere-la-comunita/eventi/ospedaletto.-distribuzione-bidoncini-raccolta-imballaggi-leggeri/3131979-1-ita-IT/OSPEDALETTO.-Distribuzione-bidoncini-raccolta-imballaggi-leggeri.png,"
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.","
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.
IMPORTANTE:
In questa fase non è prevista l’assegnazione del bidoncino ai titolari di seconda casa (è possibile continuare a utilizzare i sacchi trasparenti).
Recarsi al punto di distribuzione muniti del codice fiscale del titolare dell’utenza.
Nel caso di indisponibilità al ritiro nel comune di residenza e nelle date indicate è possibile ritirare il bidoncino in un altro comune secondo il calendario indicato.Per gli enti e le attività economiche la consegna dei bidoncini sarà effettuata presso i CRM/CRZ al termine della distribuzione alle utenze domestiche.",http://www.comunitavalsuganaetesino.it/content/download/214747/3131982/1/avviso_distribuzione.pdf,2018-09-10T10:00:00+02:00,2018-09-11T19:00:00+02:00,Dalle 10 alle 14 e dalle 16 alle 19,,Dal 10 alL'11 settembre,"Ospedaletto, Centro polifunzionale",46.043595,11.552509,"Ospedaletto, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, Italia",Numero verde 800 703328 (dalle 9 alle 13 e dalle 14 alle 18),,Tutti,,,,,Altro,,,,,,,,,,,esterno,,,0.0,,,
adbd8e3ad880ba05d712f91619a362f2,2018-09-08T15:00:00+02:00,2018-07-30T13:42:38+02:00,Incontri in Valsugana  - Re-shaping Economic System,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/incontri-in-valsugana-re-shaping-economic-system/3127019-2-ita-IT/Incontri-in-Valsugana-Re-shaping-Economic-System.jpg,"&quot,Re-shaping Economic Systems&quot, - Ridefinizione dei modelli di business","La Cassa Rurale Valsugana e Tesino e la Cassa Rurale Alta Valsugana si trovano unite in questo progetto culturale in una sinergia che ha loro permesso di individuare un tema condiviso di grande importanza, proposto da relatori di alto profilo. Questo è stato possibile per le caratteristiche e peculiarità comuni dei nostri territori che ci spingono necessariamente a condividere le esperienze e a incrementare quelle conoscenze utili per uno sviluppo armonioso di tutta la Valsugana. Si tratta quindi di far propria l’esperienza di distretto che, come, sentirete, è uno dei temi principali di questo ciclo di conferenze.PERCHE' UNA SERIE DI CONFERENZE - uno dei nuovi compiti che le Casse Rurali devono prendersi in carico è sicuramente quello della crescita della cultura finanziaria ed economica di base, la consapevolezza delle dinamiche del mondo che ci circonda infatti è in gran parte direttamente collegata all'economia, e l'economia e la finanza sono cambiate e cambieranno ancora in prospettiva, ecco quindi che le Banche delle Comunità – perché tali sono le Casse Rurali - si sentono responsabili portatrici di conoscenza in questo campo.COME E CON CHI LE FACCIAMO - a livello locale manca la possibilità di avere la visione complessiva su dinamiche che ormai, nel mondo globalizzato devono essere analizzate con una prospettiva più ampia, trovare quindi gli attori adatti per conoscenze e capacità di comunicazione, non è banale ma anzi fondamentale. Ecco quindi la scelta da parte delle Casse Rurali della Valsugana di investire per dare una visione ampia e competente, data da persone che realmente possano darci un'anticipazione di scenari futuri e che ci permettano di essere consapevoli nelle varie scelte che noi, come famiglie, come imprese, come comunità locali, dobbiamo affrontare. Quindi un set di relatori di respiro internazionale e propositori di tematiche innovative. IL TITOLO - &quot,Re-shaping&quot, ovvero dare nuova forma ai sistemi economici. È nostro compito? È alla nostra portata? Sicuramente le Casse Rurali vogliono continuare ad essere protagoniste, non solo riproponendo ogni giorno il loro impegno di banche locali, ma anche facendo un passo in avanti per essere motore assieme a Soci, Clienti, ed Amministrazioni locali di cambiamento e di innovazione. Con umiltà ma anche con decisione insieme ce la possiamo fare!!",http://www.comunitavalsuganaetesino.it/content/download/214190/3127022/2/atm800600generico.jpg,2018-09-08T15:00:00+02:00,2018-11-16T17:30:00+01:00,,,dall' 8 settembre al 16 novembre,"Malga Costa, Val di Sella - Borgo Valsugana",46.002895,11.369153,"Malga Costa, Strada forestale spiaz de le scandole, Borgo Valsugana, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, Italia",,,Tutti,,,,,"Convegno,Incontri e convegni",,Cassa Rurale Valsugana e Tesino,,,,0461788510,,relazioniesterne@cr-valsuganaetesino.net,,,esterno,,,0.0,,,
b81d377e87319fc0b3f51da8af75c961,2018-09-05T20:30:00+02:00,2018-08-23T15:39:26+02:00,Alcide Degasperi nella storia d'Europa: ciclo di tre incontri,,,Tre incontri organizzati dal Centro studi Degasperi di Borgo Valsugana,,,2018-09-05T20:30:00+02:00,2018-09-05T22:30:00+02:00,,,,Sala delle Conferenze dalla Cassa Rurale di Roncegno Terme,46.051623,11.410303,"Roncegno Terme, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, Italia",,,Tutti,,,,,Incontri e convegni,,Comune di Roncegno Terme,,,,,,roncegno@biblio.infotn.it,,,interno,,,0.0,,,
509d9e45a2b9bc5dd585b4a958a7ff4d,2018-09-05T10:00:00+02:00,2018-08-29T15:32:16+02:00,"GRIGNO, frazione di TEZZE. Distribuzione bidoncini raccolta imballaggi leggeri",,/var/comunitavalsugana/storage/images/vivere-la-comunita/eventi/grigno-frazione-di-tezze.-distribuzione-bidoncini-raccolta-imballaggi-leggeri/3131941-1-ita-IT/GRIGNO-frazione-di-TEZZE.-Distribuzione-bidoncini-raccolta-imballaggi-leggeri.png,"
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.","
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.
IMPORTANTE:
In questa fase non è prevista l’assegnazione del bidoncino ai titolari di seconda casa (è possibile continuare a utilizzare i sacchi trasparenti).
Recarsi al punto di distribuzione muniti del codice fiscale del titolare dell’utenza.
Nel caso di indisponibilità al ritiro nel comune di residenza e nelle date indicate è possibile ritirare il bidoncino in un altro comune secondo il calendario indicato.Per gli enti e le attività economiche la consegna dei bidoncini sarà effettuata presso i CRM/CRZ al termine della distribuzione alle utenze domestiche.",http://www.comunitavalsuganaetesino.it/content/download/214746/3131944/1/avviso_distribuzione.pdf,2018-09-05T10:00:00+02:00,2018-09-07T19:00:00+02:00,Dalle 10 alle 14 e dalle 16 alle 19,,Dal 5 al 7 settembre,"Grigno, frazione di Tezze, Circolo pensionati",45.991055,11.667903,"Tezze Valsugana, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38055, Italia",Numero verde 800 703328 (dalle 9 alle 13 e dalle 14 alle 18),,Tutti,,,,,Altro,,,,,,,,,,,esterno,,,0.0,,,
018a773bcb846eb247b193e23f8cb3c8,2018-09-04T21:00:00+02:00,2018-03-23T11:30:51+01:00,Refrain,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/refrain/3095148-1-ita-IT/Refrain.jpg,I concerti del martedì,"
Elena Della Siega: pianoforteMusiche: Bach, Schumann",http://www.comunitavalsuganaetesino.it/content/download/211218/3095151/1/CALENDARIO CONCERTI 2018.pdf,2018-09-04T21:00:00+02:00,2018-09-04T23:00:00+02:00,Alle 21,,Il 4 settembre 2018,"Casa di salute Raphael, Palace Hotel, Roncegno Terme",46.049868,11.40914,"Casa Raphael Palace Hotel, Via Waiz, Maso Vazzena, Masetti, Roncegno Terme, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38051, Italia",Direzione artistica: Santo Albertini ed Edoardo Bruni,,Tutti,Ingresso libero,,,,"Musica,Musica classica",I concerti del martedì,,,,,0461 772000,,info@arsmodi.it,http://www.casaraphael.com/|www.casaraphael.com,,interno,,,0.0,,,
317ba135b04f8a965413c3e55aed0d97,2018-09-03T10:00:00+02:00,2018-08-29T15:30:11+02:00,GRIGNO. Distribuzione bidoncini raccolta imballaggi leggeri,,/var/comunitavalsugana/storage/images/vivere-la-comunita/eventi/grigno.-distribuzione-bidoncini-raccolta-imballaggi-leggeri/3131903-1-ita-IT/GRIGNO.-Distribuzione-bidoncini-raccolta-imballaggi-leggeri.png,"
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.","
Nel corso dell’autunno è stata programmata la sostituzione dei sacchi per la raccolta degli imballaggi leggeri (PLT) con i bidoncini azzurri. I cittadini dei comuni indicati sono invitati a provvedere al ritiro, nelle giornate previste, presso i punti di distribuzione allestiti in collaborazione con le amministrazioni comunali interessate.UNA VOLTA TERMINATA LA DISTRIBUZIONE SARÀ AMMESSO IL CONFERIMENTO DEGLI IMBALLAGGI LEGGERI NEI PUNTI DI RACCOLTA STRADALI SOLO TRAMITE L’APPOSITO BIDONCINO AZZURRO O, IN ALTERNATIVA, PRESSO I CRM/CRZ IN SACCHI TRASPARENTI. Grazie per la collaborazione.
IMPORTANTE:
In questa fase non è prevista l’assegnazione del bidoncino ai titolari di seconda casa (è possibile continuare a utilizzare i sacchi trasparenti).
Recarsi al punto di distribuzione muniti del codice fiscale del titolare dell’utenza.
Nel caso di indisponibilità al ritiro nel comune di residenza e nelle date indicate è possibile ritirare il bidoncino in un altro comune secondo il calendario indicato.Per gli enti e le attività economiche la consegna dei bidoncini sarà effettuata presso i CRM/CRZ al termine della distribuzione alle utenze domestiche.",http://www.comunitavalsuganaetesino.it/content/download/214745/3131906/1/avviso_distribuzione.pdf,2018-09-03T10:00:00+02:00,2018-09-05T19:00:00+02:00,Dalle 10 alle 14 e dalle 16 alle 19,,Dal 3 al 5 settembre,"Grigno, ex scuole elementari",46.017035,11.635941,"Grigno, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38055, Italia",Numero verde 800 703328 (dalle 9 alle 13 e dalle 14 alle 18),,Tutti,,,,,Altro,,,,,,,,,,,esterno,,,0.0,,,
0000c40dc744fe5a397bd4507503fad7,2018-08-31T20:30:00+02:00,2018-08-28T17:50:54+02:00,XXVIII rassegna Antichi Organi e strumenti della Valsugana,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/xxviii-rassegna-antichi-organi-e-strumenti-della-valsugana/3131719-1-ita-IT/XXVIII-rassegna-Antichi-Organi-e-strumenti-della-Valsugana.jpg,"Venerdì 31 agosto 2018 ad ore 20.30 presso l'Antica Pieve dei SS. Giacomo e Giovanni di Grigno (TN) si terrà un concerto dell'Ensemble &quot,Girolamo Frescobaldi&quot, dal titolo &quot,Le dolenti...NOTE... dell'Inferno dantesco&quot,, un omaggio a Dante in parole e musica.Ingresso libero.",,http://www.comunitavalsuganaetesino.it/content/download/214712/3131722/1/concerto-001.jpg,2018-08-31T20:30:00+02:00,2018-08-31T22:30:00+02:00,dalle 20.30 alle 22.30,,31 agosto 2018,Antica Pieve dei SS. Giacomo e Giovanni,46.017035,11.635941,"Grigno, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38055, Italia",,,Tutti,gratuito,,,,Musica,,Biblioteca comunale O. Gasperini di Grigno (TN),,,,0461/765414,,grigno@biblio.infotn.it,,,interno,,,0.0,,,
20f3539f4f9587a4f278269b8f2ec7e5,2018-08-31T17:00:00+02:00,2018-03-15T09:30:35+01:00,I suoni delle Dolomiti: E intanto si suona,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/i-suoni-delle-dolomiti-e-intanto-si-suona/3091119-1-ita-IT/I-suoni-delle-Dolomiti-E-intanto-si-suona.jpg,"
Musiche di Nouri Iskandar, Arisha Samsamina.
Testi di Eleonora Sottili, Emiliano Poddi per la Scuola Holden.Progetto speciale","
Da un’idea di Mario Brunello e Alessandro Baricco, con una composizione inedita di Giovanni Sollima.Con Neri Marcorè, Marco Rizzi, Regis Bringolf, Danilo Rossi, Mario Brunello, Florian Berner, Gabriele Raggianti, Ivano Battiston, Signum Saxophone Quartet.",,2018-08-31T17:00:00+02:00,2018-08-31T19:00:00+02:00,Alle 17,,Il 31 agosto 2018,"Malga Costa, Val di Sella - Borgo Valsugana",46.002738,11.369305,"Malga Costa, Strada forestale spiaz de le scandole, Borgo Valsugana, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, Italia","
Ingresso a pagamento € 15.
Il biglietto del concerto vale anche per la visita all’itinerario espositivo prima dell’evento.
Prenotazione obbligatoria 0461 751251, dal lunedì al venerdì, dalle 8 alle 12.Informazioni su escursioni abbinate all'evento e sul luogo di recupero in caso di maltempo in: www.isuonidelledolomiti.it  ",,Tutti,15 Euro,,,,Musica,Arte Sella 2018,,,,,0461 751251,,artesella@yahoo.it,http://www.artesella.it|www.artesella.it,,interno,,,0.0,,,
b3dba91d80b3008f7557d719c06bb290,2018-08-29T20:45:00+02:00,2018-08-10T10:26:57+02:00,"Fotografie di un viaggio in Portogallo: ""Portugal todo um mundo""",,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/fotografie-di-un-viaggio-in-portogallo-portugal-todo-um-mundo/3129265-1-ita-IT/Fotografie-di-un-viaggio-in-Portogallo-Portugal-todo-um-mundo.jpg,Fotografie di viaggio di Adriana Mattei e Marco Ondertoller,,,2018-08-29T20:45:00+02:00,2018-08-29T22:30:00+02:00,,,,,46.051623,11.410303,"Roncegno Terme, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38050, Italia",,,Tutti,,,,,Convegno,,Comune di Roncegno Terme,,,,,,roncegno@biblio.infotn.it,,,interno,,,0.0,,,
90c3b331e7a91425ee4693fad147a43d,2018-08-29T10:00:00+02:00,2018-05-19T11:24:09+02:00,Passeggiata del gusto e dei sapori del Tesino,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/passeggiata-del-gusto-e-dei-sapori-del-tesino/3111287-1-ita-IT/Passeggiata-del-gusto-e-dei-sapori-del-Tesino.jpg,Con un accompagnatore del territorio,,http://www.comunitavalsuganaetesino.it/content/download/212658/3111290/1/2924.pdf,2018-08-29T10:00:00+02:00,2018-08-29T12:00:00+02:00,Dalle 10 alle 12,,Il 29 agosto,Piazza Fattore - Castello Tesino,46.064522,11.632633,"Palazzo Gallo, Via Cesare Battisti, Castello Tesino, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38053, Italia",,,Tutti,"5 Euro, con possibilità di degustazione",,,,"Visita guidata,Enogastronomia,Manifestazioni ed eventi",Settimana del benessere,,,,,0461 727730,,castellotesino@visitvalsugana.it,https://www.visitvalsugana.it/it/|www.visitvalsugana.it,,esterno,,,0.0,,,
c188cd5baaefd1f58eed7060201de947,2018-08-28T21:00:00+02:00,2018-03-23T11:09:23+01:00,Violino... più piano,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/violino-piu-piano/3095110-1-ita-IT/Violino-piu-piano.jpg,I concerti del martedì,"
Silvano Minella: violino
Flavia Brunetto: pianoforteMusiche: Mozart, Debussy, Grieg",http://www.comunitavalsuganaetesino.it/content/download/211217/3095113/1/CALENDARIO CONCERTI 2018.pdf,2018-08-28T21:00:00+02:00,2018-08-28T23:00:00+02:00,Alle 21,,Il 28 agosto 2018,"Casa di salute Raphael, Palace Hotel, Roncegno Terme",46.049868,11.40914,"Casa Raphael Palace Hotel, Via Waiz, Maso Vazzena, Masetti, Roncegno Terme, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, 38051, Italia",Direzione artistica: Santo Albertini ed Edoardo Bruni,,Tutti,Ingresso libero,,,,"Musica,Musica classica",I concerti del martedì,,,,,0461 772000,,info@arsmodi.it,http://www.casaraphael.com/|www.casaraphael.com,,interno,,,0.0,,,
