remoteId,published,modified,Titolo,Titolo breve,Sottotitolo,Descrizione,Testo,Inizio,Termine,Durata,Quando,Orario,Dove,Location,Informazioni,Destinatari,Costi,Stato,Tipologia,Materia,Tipo evento,Immagine,Manifestazione collegata (numero),Manifestazione collegata (testo),Manifestazione,Associazione,Immagine correlata,Progressivo,Link,Comune,lat,lon,address,Fonte
407076cac37d8eee2bb03480a49ae975,2012-08-10T09:12:07+02:00,2012-08-10T09:12:07+02:00,Ciampac & Buffaure Music Festival - Patrizia Laquidara,Ciampac & Buffaure Music Festival - Patrizia Laquidara,Concerto in quota al Ciampac (Alba di Canazei),"Dalla magia all’incantesimo. Sul palcoscenico naturale del Ciampac (Alba di Canazei) faranno eco le note musicali di prestigiosi artisti di calibro internazionale. Protagonista è la musica, dalla classica al folk/jazz, dal funky/jazz all’afro, latin folk. Impagabile emozione.Patrizia Laquidara spazia dalla musica contemporanea, d’autore, jazz, alle colonne sonore, alla musica popolare, alla scrittura di canzoni. Il concerto è gratuito.",,2012-08-21T14:00:00+02:00,,,,,,interno,"APT Val di Fassa - Ufficio Turistico Alba di CanazeiStrèda de Costa, 258 38032 - Alba di CanazeiTel: +39 0462 609550 - Fax: +39 0462 600293E-mail: infoalba@fassa.comhttp://www.fassa.com  ",,,,,,,/var/comunitafassa/storage/images/comun-general-de-fascia/guida-alla-val-di-fassa/appuntamenti/ciampac-buffaure-music-festival-patrizia-laquidara/273754-1-ita-IT/Ciampac-Buffaure-Music-Festival-Patrizia-Laquidara.jpg,0,,,,,,,,46.463821,11.780452,alba di canazei,http://www.fassa.com/IT/Eventi-estate-Val-di-Fassa--Ciampac-Buffaure-Music-Festival-Patrizia-Laquidara/
b0bc20b91ac2484dad8e9b548ccdf137,2012-08-10T09:05:49+02:00,2012-08-10T09:05:49+02:00,Festa di Turchia,Festa di Turchia,Leggende ed antiche tradizioni rivivono nel rione ’Turchia’ di Moena,"
Appuntamento imperdibile quello dal 17 al 19 agosto a Moena nel rione Turchia: uno degli angoli più caratteristici del paese. In questi 3 giorni di festa ed allegria si potrà respirare l’atmosfera della leggenda di Turchia, che deve il suo nome ad un rifugiato Turco che decise di fermarsi in questo rione di Moena dopo essere stato accolto benevolmente dalla gente del posto.
Nel rione di Turchia si potrà assistere alla tradizionale sfilata dei Turchi, accompagnata da tanta musica e da deliziose prelibatezze della cucina tipica locale.Foto storiche della Festa di Turchia, programma e mappa del rione di Moena: www.gropdeturchia.com  ",,2012-08-17T08:00:00+02:00,2012-08-19T08:00:00+02:00,,,Tutto il giorno,Moena,esterno,,,,,,,Festa/Sagra/Folklore,/var/comunitafassa/storage/images/comun-general-de-fascia/guida-alla-val-di-fassa/appuntamenti/festa-di-turchia/273724-1-ita-IT/Festa-di-Turchia.jpg,0,,,,,,,,46.37642,11.6616,moena,http://www.fassa.com/IT/Eventi-in-Val-di-Fassa--Moena--Festa-di-Turchia/
0d61ba8606c54f42256fc9948a3caf59,2012-08-10T09:02:11+02:00,2012-08-10T09:02:11+02:00,Ispirazioni d'estate,Ispirazioni d'estate,"Terza edizione della rassegna cultural-religiosa organizzata dal Decanato di Fassa, in collaborazione con l'Azienda per il turismo della Val di Fassa e i Comitati manifestazione dei vari paesi della valle.","Programma Ispirazioni d’estate luglio:


12 luglio - Pozza di Fassa, oratorio, ore 21.00 - La politica come servizio. L’ autonomia come opportunità. Interverrà Lorenzo Dellai, presidente della Provincia Autonoma di Trento.

20  luglio - Canazei, Cinema Teatro Marmoalda, Sala superiore, ore 21.00 - Quale politica economica per il dopo crisi? Tavola rotonda con mons. Giancarlo Bregantini, arcivescovo di Campobasso, Stefano Zamagni professore ordinario di Economia Politica all’Università di Bologna, Tiziano Salvaterra, rettore dell’università di Tirana. Modera Matteo Ploner, ricercatore di Economia presso l’Università di Trento.

22 luglio - Mazzin, chiesa parrocchiale, ore 21.00 - Musica sacra, dal Cinquecento a nostri giorni. Concerto per voce (Gianfranco Cerreto), arpa (Elena Trovato) e pianoforte (Luigi Signori).

27 luglio - Soraga, chiesa parrocchiale, ore 21.00 - Il martirio della Chiesa in Pakistan. Suor Teresa Bernard, originaria di Pera di Fassa, e suor Josephine Michael, pakistana, missionarie della Scuola, raccontano la loro esperienza.


 Programma Ispirazioni d’estate agosto:


2 agosto - Vigo di Fassa, loc. Ciampedie, ore 14.30 (in caso di brutto tempo l’icnontro si terrà alle 17.00 in Sala Consiliare a Vigo) - Dolomiti, dono di Dio e patrimonio dell’umanità. Tavola rotonda con mons. Luigi Bressan, Arcivescovo di Trento, Annibale Salsa, antropologo e membro del Comitato Scientifico della Fondazione Dolomiti UNESCO, Simone Morandini, professore di teologia della creazione presso la Facoltà Teologica del Triveneto e Andrea Weiss, Direttore dell’APT Val di FassaModera  don Marco Cagol, delegato vescovile per la Pastorale sociale della diocesi di Padova.

8 agosto - Pera, chiesa parrocchiale, ore 21.00 - L’opera della Chiesa per lo sviluppo del continente africano. Mons. Francesco Cavina, vescovo di Carpi, presenta la sua esperienza come Officiale della Segreteria di Stato, presso la Sezione per i Rapporti con gli Stati.

13 agosto - Vigo di Fassa, sala consiliare, ore 21.00 - Il segreto di papa Luciani. Andrea Tornielli, vaticanista de La Stampa, presenta la figura di papa Giovanni Paolo I (1912-1978) in occasione del centenario della nascita.

17 agosto - Campitello di Fassa, Loc. Ischia, ore 21.00 - L’essenziale è invisibile agli occhi. Incontro pubblico di suor Roberta Vinerba sul rapporto fra giovani, messaggio cristiano e sessualità.

23 agosto - Vigo di Fassa, chiesa di Santa Giuliana, ore 17.00 - Presentazione dell’opera Santuari in Italia, Trentino Alto Adige. Intervengono i curatori, Emanuele Curzel, ricercatore di Storia Medievale all’Università di Trento e Gian Maria Varanini, professore ordinario di Storia Medievale all’Università di Verona, accompagnati dalla musica del Gaudio Musicale.


",,2012-08-08T08:00:00+02:00,2012-08-23T23:00:00+02:00,Due settimane,Dall'8 agosto al 23 agosto,,Varie località in Val di Fassa,interno,,,,,,,,/var/comunitafassa/storage/images/comun-general-de-fascia/guida-alla-val-di-fassa/appuntamenti/ispirazioni-d-estate/273694-1-ita-IT/Ispirazioni-d-estate.jpg,0,,,,,,http://www.fassa.com/IT/Eventi-in-Val-di-Fassa--Rassegna-cultural-religiosa-Ispirazioni-d-estate/|Ispirazioni d'estate,,46.476481,11.769276,val di fassa,http://www.fassa.com/IT/Eventi-in-Val-di-Fassa--Rassegna-cultural-religiosa-Ispirazioni-d-estate/
pat_2404874,2012-08-06T00:00:00+02:00,2013-01-02T17:27:28+01:00,"Enrico Rava, Gianluca Petrella",,,,,2012-08-06T00:00:00+02:00,2012-08-06T00:00:00+02:00,,,ore 14.00,"Baita alle Cascate, Val San Nicolò, Pozza di Fassa",,"
Note: I Suoni delle Dolomiti
I Concerti delle 14
Enrico Rava, Gianluca Petrella 
Invenzioni jazz per tromba e trombone 
Il più internazionale dei jazzisti italiani è protagonista di un faccia a faccia con il dirompente talento di un musicista più giovane di lui di oltre 35 anni. Ma se lanagrafe li tiene a distanza, la musica li unisce: da anni Gianluca Petrella, un autentico vulcano di idee applicate al trombone, fa infatti stabilmente parte del pluridecorato quintetto diretto dallinsigne trombettista. Da soli, senza supporto ritmico, i due fiatisti dialogano in libertà, si pungolano a vicenda, sempre fedeli alla musica che amano incondizionatamente.
Luogo: Baita alle Cascate
Quota: quota 2.011
Tel: 330 841692
COME ARRIVARE
da Pozza di Fassa si sale la Val San Nicolò fino al parcheggio e quindi a piedi
ore 0.40 di cammino
ESCURSIONE 
con le Guide Alpine per il sentiero 640 fino al lago Lauscel.
ore 3 di cammino, dislivello 400 metri, difficoltà E
Info e prenotazione dalle 9 alle 12 e dalle 16 alle 19 0462 609674
RECUPERO 
ore 18 Padiglione Manifestazioni di Pozza
INFO0462 609670 www.fassa.comTelefono: Info 0461/405405Altri organizzatori: Trentino spa",,,,Musica,,,,0,,,,,,http://www.isuonidelledolomiti.it|Trentino spa,Comune di San Giovanni di Fassa / Sèn Jan,46.430335,11.68641,,Redazione Trentino Cultura
d9fc1d49a0d9f9121a1cb0a7f032dede,2012-08-03T00:00:00+02:00,2012-08-24T15:09:09+02:00,Festa ta'mont,,"3 giorni in Val San Nicolò per celebrare i miti ladini con ottima gastronomia, spettacoli musicali e teatrali",,,2012-08-03T00:00:00+02:00,2012-08-06T23:59:00+02:00,,,,,interno,,,,,,,,,0,,,,,,,,46.430689,11.685717,pozza di fassa,http://www.fassa.com/IT/Eventi-in-Val-di-Fassa--Pozza-di-Fassa--Festa-ta-Mont/
pat_2404641,2012-07-28T00:00:00+02:00,2013-01-03T08:58:45+01:00,"Syusy Blady, Patrizio Roversi",,,,,2012-07-28T00:00:00+02:00,2012-07-28T00:00:00+02:00,,,ore 6.00,"Col Margherita, Dolomiti di Fassa, Moena",,"
Note: I Suoni delle Dolomiti
L'alba delle Dolomiti
Syusy Blady, Patrizio Roversi 
I turisti per caso salutano il sorgere del sole 
Progetto Speciale 
Teatro, cinema, televisione: Syusy Blady e Patrizio Roversi sono noti al grande pubblico per il celebre programma Turisti per caso, ma la loro verve comunicativa e, ovviamente, comica ha lasciato il segno non solo in TV. Anche alle prime luci del sole, immancabile appuntamento che da anni contrassegna I Suoni delle Dolomiti, sapranno raccontare storie in cui la realtà si mescola con la fantasia, la parola con limmaginazione, la curiosità con il piacere di scoprire paesaggi unici al mondo.
Luogo: Col Margherita
Quota: 2.560 m
COME ARRIVARE
dal Passo San Pellegrino con la funivia Col Margherita (portata oraria 1.300 persone) aperta per loccasione dalle ore 4 alle 6 e poi a piedi
ore 0.15 di cammino
ESCURSIONE 
con le Guide Alpine al termine dellevento attraverso le forcelle Vallazza e Iuribrutto.
ore 2.30 di cammino, dislivello 650 metri in discesa, difficoltà E
Info e prenotazione obbligatoria entro il 27 luglio,
dalle 9 alle 12 e dalle 16 alle 19 0462 609774
INFO0462 609770 www.fassa.comTelefono: Info 0461/405405Altri organizzatori: Trentino spa",,,,Musica,,,,0,,,,,,http://www.isuonidelledolomiti.it|Trentino spa,Comune di Moena,46.383333,11.85,,Redazione Trentino Cultura
pat_2404657,2012-07-27T00:00:00+02:00,2013-01-03T08:59:35+01:00,Giuseppe Cederna,,,,,2012-07-27T00:00:00+02:00,2012-07-27T00:00:00+02:00,,,ore 14.00,"Rifugio Berg Vagabunden Hütte, Val di Fassa, Dolomiti , Pozza di Fassa",,"
Note: I Suoni delle Dolomiti
Il Racconto delle Dolomiti
Giuseppe Cederna 
Ricordando Buzzati 
Omaggio al grande scrittore a 40 anni dalla scomparsa 
Progetto Speciale 
Un noto attore di teatro e cinema rende omaggio a Dino Buzzati, nel 40° anniversario della morte del grande scrittore bellunese. Appassionato di montagna e viaggi, nonché affermato scrittore, Giuseppe Cederna ha compiuto le prime esperienze artistiche negli anni Settanta, a partire dal decennio successivo ha lavorato con Comencini, Salvatores (facendo tra laltro parte del cast del Premio Oscar Mediterraneo), Bellocchio, Soldini, Scola e altri registi. In teatro ha più volte collaborato con Gabriele Lavia. Le letture di Cederna vengono accompagnate dalle improvvisazioni del sassofonista Mirko Guerrini, abituale partner di Stefano Bollani.
Luogo: Rifugio Berg Vagabunden Hütte
Quota: 2.528 m
Gestore: Floriano Pellegrin
Tel: 347 4039331
COME ARRIVARE 
da Passo San Pellegrino con seggiovia Costabella e quindi a piedi lungo il sentiero 604
ore 0.50 di cammino
ESCURSIONE 
con le Guide Alpine utilizzando la seggiovia Costabella e proseguendo a piedi passando per il laghetto delle Selle
ore 3 di cammino, dislivello 350 metri, difficoltà E
Info e prenotazione dalle 9 alle 12 e dalle 16 alle 19 0462 609774
RECUPERO 
ore 18 Aula Magna Polo Scolastico di Moena
INFO0462 609620 www.fassa.com Telefono: 0461/219300Altri organizzatori: Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",,,,Manifestazioni ed eventi,,,,0,,,,,,"http://www.isuonidelledolomiti.it|Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",Comune di San Giovanni di Fassa / Sèn Jan,46.426443,11.683112,,Redazione Trentino Cultura
pat_2404655,2012-07-23T00:00:00+02:00,2013-01-03T08:59:32+01:00,Francesco Moser,,,,,2012-07-23T00:00:00+02:00,2012-07-23T00:00:00+02:00,,,ore 14.00,"Passo Pordoi , Val di Fassa, Dolomiti , Canazei",,"
Note: I Suoni delle Dolomiti
Il Racconto delle Dolomiti
Francesco Moser 
Le mie Dolomiti sui pedali
Le imprese in montagna di un campione del ciclismo 
Progetto Speciale
Le Dolomiti raccontate da un campione del ciclismo: fatiche, passioni e vittorie (nonostante le salite). Sl di là dellaspetto competitivo, del ricordo dei successi e delle sofferenze del passato, il racconto di Francesco Moser vuole essere prima di tutto un invito a scoprire e a vivere la montagna e la natura stando sui pedali della bicicletta.
Luogo: Passo Pordoi
Quota: 2.239
COME ARRIVARE
in auto fino al Passo del Pordoi e poi a piedi
ore 0.30 di cammino
ESCURSIONE 
Con le Guide Alpine passando per i Rifugi Ciampolin e Belvedere e proseguendo sotto il Sass Beccé
ore 2.30 di cammino, dislivello 450 metri, difficoltà E
Info e prenotazione dalle 9 alle 12 e dalle 16 alle 19 0462 609607
RECUPERO
ore 18 Cinema Teatro di Canazei
INFO0462 609600 www.fassa.com Telefono: 0461/219300Altri organizzatori: Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",,,,Manifestazioni ed eventi,,,,0,,,,,,"http://www.isuonidelledolomiti.it|Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",Comune di Canazei,46.4781,11.7636,,Redazione Trentino Cultura
pat_2404653,2012-07-10T00:00:00+02:00,2013-01-03T08:59:30+01:00,Mario Tozzi,,,,,2012-07-10T00:00:00+02:00,2012-07-10T00:00:00+02:00,,,ore 14.00,"Col de Paussa, Val di Fassa, Dolomiti , Canazei",,"
Note: I Suoni delle Dolomiti
Il Racconto delle Dolomiti
Mario Tozzi 
La regina è nuda
Il futuro della Marmolada raccontato dal noto geologo 
Progetto Speciale 
La Marmolada, la Regina delle Dolomiti, è al centro dellincontro con il noto geologo, ricercatore e popolare volto televisivo, nonché Presidente del Parco Nazionale dellArcipelago Toscano. Il mantello di ghiaccio che ricopre la Marmolada ha ormai gli anni contati: perché questo avviene? Quali sono gli effetti? Quanto vale lacqua ghiacciata che sparirà dalla Marmolada? Come cambieranno il paesaggio e le tradizioni del luogo? Domande che Mario Tozzi si pone per cercare una risposta e renderci partecipi di una problematica ambientale che riguarda tutti.
Luogo: Col de Paussa
Quota: 2.280 metri
COME ARRIVARE 
da Canazei con gli impianti fino a Col dei Rossi, da qui si scende al rifugio Fredarola e si prosegue per il sentiero n.601 
ore 1.45 di cammino
fino a Passo Fedaia in auto e da qui per il sentiero n.601 
ore 1.20 di cammino
ESCURSIONE 
con le guide alpine salita con impianto a due tratte Pecol e Col dei Rossi e poi a piedi su sentiero 601 
ore 2.30 di cammino, dislivello 150 metri, difficoltà E
Info e prenotazione dalle 9 alle 12 e dalle 16 alle 19 0462 609607
RECUPERO
ore 18 Cinema Teatro di Canazei
INFO0462 609600 www.fassa.comTelefono: 0461/219300Altri organizzatori: Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",,,,Manifestazioni ed eventi,,,,0,,,,,,"http://www.isuonidelledolomiti.it|Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",Comune di Canazei,46.4781,11.7636,,Redazione Trentino Cultura
pat_2404651,2012-07-08T00:00:00+02:00,2013-01-03T08:59:28+01:00,"Erri De Luca, Adriano Giannini",,,,,2012-07-08T00:00:00+02:00,2012-07-08T00:00:00+02:00,,,ore 14.00,"Rifugio Vajolet, Dolomiti di Fassa, Pozza di Fassa",,"
Note: I Suoni delle Dolomiti
Il Racconto delle Dolomiti
Erri De Luca, Adriano Giannini 
Il turno di notte lo fanno le stellea
La montagna fra letteratura e cinema 
Progetto Speciale 
Scrivere e arrampicare: Erri De Luca ama fare entrambe le cose. Il suo racconto Il turno di notte lo fanno le stelle sta per diventare un cortometraggio diretto da Adriano Giannini e girato proprio in Trentino. Racconto e cortometraggio raccontano una storia doppia: una donna e un uomo decidono di scalare una montagna insieme per festeggiare linizio di una nuova vita regalata da unoperazione a cuore aperto. Erri de Luca si è ispirato alla vicenda di Kelly Perkins, scalatrice californiana trapiantata di cuore che, dopo lintervento, ha continuato a scalare le cime delle montagne e della vita.
Luogo: Rifugio Vajolet
Quota: 2.240 m
Gestore: Fabio Bernard
Tel: 0462 763292
COME ARRIVARE
da Pozza di Fassa (Pera di Fassa piazzale della seggiovia Vajolet) con bus navetta a pagamento fino a Gardeccia e quindi a piedi
ore 1 di cammino
ESCURSIONE
Con le Guide Alpine a Pramartin e Pass dal Sofion.
ore 3 di cammino, dislivello 320 metri, difficoltà E
Info e prenotazione dalle 9 alle 12 e dalle 16 alle 19 0462 609674
RECUPERO
ore 18 Sala Consiliare Comune di Pozza di Fassa
INFO0462 609670 www.fassa.com Telefono: 0461/219300Altri organizzatori: Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",,,,Manifestazioni ed eventi,,,,0,,,,,,"http://www.isuonidelledolomiti.it|Trentino spa - in collaborazione con le Apt di ambito e i Consorzi Pro Loco, oltre a numerose istituzioni locali",Comune di San Giovanni di Fassa / Sèn Jan,46.426443,11.683112,,Redazione Trentino Cultura
pat_2404635,2012-07-01T00:00:00+02:00,2013-01-03T08:58:32+01:00,Dolomiti d'InCanto: Coro Val Fassa,,,,,2012-07-01T00:00:00+02:00,2012-07-01T00:00:00+02:00,,,ore 11.00,"Rifugio Contrin, Dolomiti di Fassa, Pozza di Fassa",,"
Note: I Suoni delle Dolomiti
Dolomiti d'InCanto
Anche questanno il festival I Suoni Dolomiti include nella programmazione un evento speciale dedicato alla montagna e alle sue tradizioni canore: Dolomiti dInCanto.
Alle ore 11 di domenica 1 luglio 10 cori del Trentino renderanno omaggio alle montagne elette dallUNESCO a Patrimonio Naturale dellUmanità, esibendosi nei pressi di altrettanti rifugi delle Dolomiti, trasformando così lintera provincia di Trento in unimmensa sala da concerto a cielo aperto. Alle ore 12 tutti i cori intoneranno simultaneamente uno dei classici del repertorio corale trentino: Le Dolomiti.
Liniziativa è realizzata in collaborazione con la Federazione Cori del Trentino e vede il coinvolgimento di apprezzate formazioni, alcune delle quali affermate a livello internazionale e tutte depositarie di antiche tradizioni tramandate di generazione in generazione.
Coro Val Fassa
Fondato nel 1970, attualmente costituito da 38 elementi diretti da Stefano Vaia, il Coro Val Fassa esegue prevalentemente canti popolari di montagna tradizionali, con particolare attenzione a quelli di radice ladina.
Luogo: Rifugio Contrìn
Quota: 2.016 m
Gestore: Giorgio Debertol
Tel: 0462 601101
COME ARRIVARE
Il rifugio - metri 2.016, telefono 0462 601101 - si raggiunge dalla località Sorapera di Alba di Canazei lungo il sentiero Troi di Ladinis
ore 1.30 di cammino
o dal piazzale della funivia Ciampac ad Alba di canazei seguendo il segnavia 602
ore 2 di cammino
RECUPERO
ore 16 Cinema Teatro di Canazei
INFO0462 609666 www.fassa.comTelefono: Info 0461/405405Altri organizzatori: Trentino spa",,,,Musica,,,,0,,,,,,http://www.isuonidelledolomiti.it|Trentino spa,Comune di San Giovanni di Fassa / Sèn Jan,46.426443,11.683112,,Redazione Trentino Cultura
pat_2404618,2012-06-30T00:00:00+02:00,2013-01-03T08:56:45+01:00,Malika Ayane,,,,,2012-06-30T00:00:00+02:00,2012-06-30T00:00:00+02:00,,,ore 14.00,"Rifugio Micheluzzi, Dolomiti di Fassa, Campitello di Fassa",,"
Note: I Suoni delle Dolomiti
I Concerti delle 14
Malika Ayane 
Una voce dalle mille sfumature
La XVIII edizione de I Suoni delle Dolomiti prende avvio con una delle più belle voci femminili italiane affermatesi negli ultimi anni. A scoprirla è stata Caterina Caselli, una che di talenti musicali se ne intende, e tra i suoi estimatori cè Paolo Conte : &quot, Il colore di questa voce è un arancione scuro che sa di spezia amara e rara&quot,, ha sentenziato il celebre cantautore piemontese. E in effetti la voce di Malika Ayane possiede tratti di originalità che non la fanno passare inosservata: dal 2008, anno dellesordio discografico, la cantante si è infatti conquistata unanimi consensi di pubblico e critica.
Luogo: Rifugio Micheluzzi
Quota: 1.850 m
Gestore: Adalgisa Micheluzzi 
Tel: 0462 750050
COME ARRIVARE
da Campitello di Fassa (parcheggio) a piedi su strada forestale seguendo le indicazioni per il Rifugio
ore 1.30 di cammino
ESCURSIONE
con le Guide Alpine lungo il sentiero Uppa Su
ore 2 di cammino, dislivello 600 metri, difficoltà E
Info e prenotazione dalle 9 alle 12 e dalle 16 alle 19 0462 609607
RECUPERO
in via di definizione
INFO0462 609620 www.fassa.comTelefono: Info 0461/405405Altri organizzatori: Trentino spa",,,,Musica,,,,0,,,,,,http://www.isuonidelledolomiti.it|Trentino spa,Comune di Campitello di Fassa,46.47654,11.74243,,Redazione Trentino Cultura
pat_2403187,2012-06-30T00:00:00+02:00,2013-01-03T08:57:36+01:00,Lorax. Il guardiano della foresta,,,,,2012-06-30T00:00:00+02:00,2012-07-01T00:00:00+02:00,,,ore 17.00,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Usa, 2012
Titolo originale: The Lorax
Genere: Animazione
Durata: 86'
Regia: Chris Renaud, Kyle Balda
Sito internet: www.theloraxmovie.comL'avventura animata segue il viaggio di un ragazzo e la sua ricerca dell'unica cosa che riuscirà a fargli conquistare l'attenzione della ragazza dei suoi sogni. Per scovarla dovrà scoprire la storia di Lorax, la brontolona e magica creatura che lotta per proteggere il suo mondo.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,46.475608,11.738271,,Redazione Trentino Cultura
pat_2541966,2014-08-08T00:00:00+02:00,2014-05-29T01:03:47+02:00,Festa del Rione Turchia,,,,,2014-08-08T00:00:00+02:00,2014-08-10T00:00:00+02:00,,,,"Rione Turchia, , Moena",,"
Note: Avreste mai immaginato di veder sventolare decine di bandiere turche nel cuore delle Dolomiti? O di cercare assetati una fontana e di trovare, tra i fienili trentini, il busto di un uomo con fez e mustacchi accanto allacqua che sgorga fresca dalle montagne? A Moena oriente e occidente si mescolano, e ogni estate ne viene ritualmente celebrato lintreccio. Uno dei quartieri più antichi della città dolomitica prende il nome di Turchia, e accanto ai tradizionali tabià e agli affreschi con scene di caccia sulle pareti delle case, offre allo sguardo sfondi rossi con la mezzaluna e la stella. Ma non si tratta di cittadini immigrati che celebrano con nostalgia il paese dorigine. Gli abitanti del rione, moenesi da generazioni, affermano con orgoglio di sentirsi turchi, nonostante i cognomi locali e la parlata ladina.
La leggenda
Tra le strade del rione Turchia si racconta che un soldato turco, fuggito alla battaglia che contrappose la coalizione cristiana allesercito ottomano dopo lassedio di Vienna del 1683, giunse ferito a Moena, dove trovò cure e rifugio. Decise dunque di stanziarsi lungo le rive dellAvisio, e i suoi discendenti pare vivano tuttora in Valle di Fassa. Questa la leggenda a cui gli abitanti del rione sono più affezionati, e che li ha spinti, negli anni 50, a vestirsi da soldati, da haremine e da sultano proponendo al paese una rappresentazione scherzosa che culminava in un discorso in piazza in cui il sultano prendeva in giro le autorità ecclesiastiche e religiose. Una sorta di carnevale estivo, che spinge ancora oggi gli abitanti del quartiere a vestire gli abiti ottomani e a sfilare per il paese.
E che ha dato vita ad una tradizione, ancoroggi presente e rispettata, che vuole che le giovani del quartiere, chieste in sposa da giovani non residenti nel rione di Turchia, debbano ottenere il permesso del sultano per potersi allontanare dal quartiere. Durante la bastìa il sultano attende allingresso del rione lo sposo, che viene scortato da un gruppo di soldati davanti alla casa della sposa. Qui viene sgridato  poiché porta via la giovane sposa dal rione , e gli viene imposto di pagare una parcella al popolo turco. La bevuta finale di vino sancisce il momento in cui la festa per i due sposi può avere inizio. La fontana al centro del rione, che raffigura un ottomano, ha dato vita a molte leggende: oltre al sultano turco, si tramanda di un missionario locale partito per lOriente che avrebbe mandato in paese un suo ritratto con fez e abiti orientali, o si parla più prosaicamente di un torchio presente nel quartiere, che 
serviva a strizzare la lana delle pecore.
La festa
Appuntamento imperdibile quello dall8 al 10 agosto a Moena nel rione Turchia: uno degli angoli più caratteristici del paese. In questi tre giorni di festa ed allegria si potrà respirare latmosfera della leggenda di Turchia, che deve il suo nome ad un rifugiato Turco che decise di fermarsi in questo rione di Moena dopo essere stato accolto benevolmente dalla gente del posto.
Nel rione di Turchia si potrà assistere alla tradizionale sfilata dei Turchi, accompagnata da tanta musica e da deliziose prelibatezze della cucina tipica locale.
Sarà possibile ammirare il suggestivo spettacolo offerto dai &quot,tabià&quot, (dal ladino fienili), allinterno dei quali scultori ed artigiani locali daranno prova delle loro capacità artistiche.Foto storiche della Festa di Turchia, programma e mappa del rione di Moena www.gropdeturchia.com &gt,&gt,",,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.fassa.com,Comune di Moena,0.0,0.0,,
Montagna_di_latte_evento_4127,2014-08-07T19:00:00+02:00,2014-08-06T01:01:11+02:00,canazei sotto le stelle,,lavorazione del latte e produzionedel formaggio con successivo assaggio del prodotto finito.,,,2014-08-07T19:00:00+02:00,2014-08-07T22:00:00+02:00,,,Dalle 19.00 alle 22.00,CANAZEI,,Caseificio Sociale Valle di Fassa,,,,,,,/var/comunitafassa/storage/images/comun-general-de-fascia/archivio/canazei-sotto-le-stelle/2176421-2-ita-IT/canazei-sotto-le-stelle.jpg,0,,,,,,,Comune di Canazei,46.476734,11.772458,,
pat_2549739,2014-08-07T00:00:00+02:00,2014-07-03T01:05:23+02:00,La Grande Guerra in Marmolada,,,,,2014-08-07T00:00:00+02:00,2014-08-07T00:00:00+02:00,,,ore 21.00,"Teatro Parrocchiale , , Campitello di Fassa",,"
Note: Sul sentiero della Grande Guerra 1914-18Serata culturale a cura della guida alpina Luigi FelicettiTelefono: 0462/602466 (APT Valle di Fassa)",,,,Convegno,,,,0,,,,,,http://www.fassa.com,Comune di Campitello di Fassa,0.0,0.0,,Redazione Trentino Cultura
