remoteId,published,modified,Titolo,Titolo breve,Immagine,Descrizione,Locandina dell'evento,Inizio,Termine,Durata,Quando,Dove,Informazioni,Destinatari,Costi,Stato,Materia,Circoscrizione,Argomento,Tipologia evento,Manifestazione cui fa parte,Associazione,Progressivo,Sottotitolo,Orario,lat,lon,address,Fonte,Priorità
01da05b9617bf8ba845b2790bccf647f,2016-10-20T15:36:37+02:00,2016-10-20T15:38:39+02:00,CREATIVITÁ NATALIZIA con Lara Maroni,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/creativita-natalizia-con-lara-maroni3/215020-1-ita-IT/CREATIVITA-NATALIZIA-con-Lara-Maroni.jpg,,,2016-11-17T01:30:00+01:00,2016-11-17T23:50:00+01:00,dalla 20.30 alle 22.30,17 novembre 2016,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
39448c666e6bbd3f03bf91fffedf6e8a,2016-10-20T15:35:43+02:00,2016-10-20T15:36:19+02:00,CREATIVITÁ NATALIZIA con Lara Maroni,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/creativita-natalizia-con-lara-maroni2/214994-1-ita-IT/CREATIVITA-NATALIZIA-con-Lara-Maroni.jpg,,,2016-11-10T01:30:00+01:00,2016-11-10T23:50:00+01:00,dalla 20.30 alle 22.30,10 novembre 2016,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
c4b21583c41b15d54e70de51f2a6c784,2016-10-20T15:32:37+02:00,2016-10-20T15:33:29+02:00,CREATIVITÁ NATALIZIA con Lara Maroni,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/creativita-natalizia-con-lara-maroni/214942-1-ita-IT/CREATIVITA-NATALIZIA-con-Lara-Maroni.jpg,,,2016-11-03T01:30:00+01:00,2016-11-03T23:50:00+01:00,dalla 20.30 alle 22.30,3 novembre 2016,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
fbd0270e8098e2212f023a79908b5839,2016-10-19T14:23:48+02:00,2016-10-19T14:33:28+02:00,"""Per ricominciare"" Cena di gala a sostegno delle donne vittime di violenza",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/per-ricominciare-cena-di-gala-a-sostegno-delle-donne-vittime-di-violenza/214674-1-ita-IT/Per-ricominciare-Cena-di-gala-a-sostegno-delle-donne-vittime-di-violenza.jpg,"In occasione  della Giornata internazionale contro la violenza sulle donne che si celebra il 25 novembre per porre l' attenzione anche localmente su questo tema, il Comune di Riva del Garda in collaborazione con la Fondazione Famiglia Materna di Rovereto  organizza per la serata di giovedì 27 ottobre ad ore 20.00 presso il Ristorante &quot,Spiaggia degli Olivi&quot, di Riva del Garda una &quot,PER RICOMINCIARE - CENA DI GALA A SOSTEGNO DELLE DONNE VITTIME DI VIOLENZA&quot,.Parteciperanno alla serata la pianista Giovanna Barberio e l’attrice Federica Chiusole, che daranno vita alle parole delle donne ospiti delle strutture di accoglienza della rete antiviolenza trentina.
MENU':
Millefoglie di verdure con scaglie di Trentingrana e riduzione di aceto balsamico
Tagliatelle con finferli e guanciale croccante
Medaglioni di coniglio alle erbe aromatiche e sfoglia di patate oppure Timballo di patate della Val di Gresta con fonduta di formaggio
DolceLa cena sarà accompagnata dai vini della Cantina di IseraIl servizio sarà curato dalle donne del progetto di inserimenti lavorativi delle Formichine.






",http://www.comune.ledro.tn.it/content/download/17807/214676/5/invito_1 facciata.JPG,2016-10-27T14:16:00+02:00,2016-10-27T23:59:00+02:00,,Giovedì 27 ottobre 2016,"Ristorante ""Spiaggia degli Olivi"" di Riva del Garda","Donazione minima per persona: 50€ 
Per prenotazioni:
Mail: prog.rosa@famigliamaterna.it telefono 0464435200 e 380.6423596
Oppure direttamente online:http://now.gardatrentino.it/it/ID_14354797/Per-ricominciare---cena-beneficatab=3  Tutto il ricavato della serata verrà devoluto al Fondo “La violenza non è un destino”, per un aiuto concreto alle donne e ai loro figli.",,,,,,,Evento singolo,,,,,Ore 20.00,0.0,0.0,,,0
5170b3f0ea06c5e399af8e799cda3da1,2016-10-18T10:05:32+02:00,2016-10-18T10:08:27+02:00,"Teatro a Gonfie Vele: ""Robinson Crusoe. L'avventura""  Domenica 23 ottobre 2016 ore 16.30",,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/teatro-a-gonfie-vele-robinson-crusoe.-l-avventura-domenica-23-ottobre-2016-ore-16.30/214501-1-ita-IT/Teatro-a-Gonfie-Vele-Robinson-Crusoe.-L-avventura-Domenica-23-ottobre-2016-ore-16.30.jpg,"
Siamo nel 1651. All’età di diciannove anni, Robinson Crusoe parte per il mare.
Vuole diventare un marinaio. La sua avventura, però, inizia con un naufragio.
E così resta solo su di un’isola in mezzo all’oceano.
Finché, dopo molti anni, un altro uomo approda sull’isola...Da quel momento la vita di Robinson cambia. Finalmente ha qualcuno con cui parlare, qualcuno a cui insegnare…età consigliata: dai 5 anniPER INFORMAZIONI:Comune di LedroServizio Attività culturali - Tel. 0464/592729Posto unico non numerato: euro 4,00Prevendita biglietti: presso sportelli delle Cassa Rurali del TrentinoOrario biglietteria teatro: un'ora prima dell'inizio dello spettacolo",http://www.comune.ledro.tn.it/content/download/17794/214503/2/TEATROgonfieVELE opu2016.pdf,2016-10-23T09:47:00+02:00,2016-10-23T23:59:00+02:00,,Domenica 23 ottobre 2016 ore 16.30,Centro culturale di Locca,,,,,,,,Manifestazione,,,,,,0.0,0.0,,,0
8736f3f34a5150e029e744c575a21da0,2016-10-18T09:36:58+02:00,2016-10-18T09:44:14+02:00,Bridget Jones’s Baby - Centro culturale di Locca - sabato 29 ottobre 2016 ore 21.00,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/bridget-jones-s-baby-centro-culturale-di-locca-sabato-29-ottobre-2016-ore-21.00/214475-1-ita-IT/Bridget-Jones-s-Baby-Centro-culturale-di-Locca-sabato-29-ottobre-2016-ore-21.00.jpg,"
Regno Unito, 2016
regia di Sharon Maguire
con Renée Zellweger, Colin Firth, Patrick Dempseydurata 2h05’Bridget è più magra, più professionale, più sicura di sé e soprattutto più vecchia, quando spegne in pigiama, sola in casa, la candelina del suo quarantatreesimo compleanno. L'amica Miranda la trascina allora in un weekend di musica, alcool e programmatico sesso occasionale, dove Bridget s'imbatte, in maniera a suo modo romantica, nell'aitante Jack. Il weekend dopo, invece, è la volta di Mark Darcy, mai dimenticato, e ora incrociato sulla via di un altro divorzio, pronto al ritorno di fiamma. È così che Bridget Jones si ritrova felicemente incinta, senza certezze rispetto a chi possa essere il padre: Jack o Mark? Ognuno a proprio modo, i due uomini accompagnano la pasticciona verso il termine della gravidanza e il misterioso responso.TrailerIngresso:euro 7,00 interoeuro 5,00 ridotto",,2016-10-29T21:00:00+02:00,2016-10-29T23:59:00+02:00,,Sabato 29 ottobre 2016 ore 21.00,Centro culturale di Locca,,,,,,,,Manifestazione,,,,,,0.0,0.0,,,0
a5a767428c0304a995cf4db7222892b7,2016-10-13T11:23:16+02:00,2016-10-13T11:23:42+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese10/213782-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-12-16T01:32:00+01:00,2016-12-16T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 16 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
22694cdf64b8071e711a3d79f49d9fcb,2016-10-13T11:19:54+02:00,2016-10-13T11:23:07+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese9/213756-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-12-09T01:32:00+01:00,2016-12-09T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 9 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
2a115deb1c778e3803b5806dbddbe865,2016-10-13T11:17:39+02:00,2016-10-13T11:19:45+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese8/213730-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-12-09T01:32:00+01:00,2016-12-09T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 9 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
43107fd8688fbeeef9cf33fcb1529c21,2016-10-13T11:16:11+02:00,2016-10-13T11:17:15+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese7/213704-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-12-02T01:32:00+01:00,2016-12-02T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 2 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
9f6c1a827f1b0effc40c5a5471dca333,2016-10-13T11:15:30+02:00,2016-10-13T11:16:00+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese6/213678-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-11-25T01:32:00+01:00,2016-11-25T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 25 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
971015575f1d2f6e7aaba991bd9b1c85,2016-10-13T11:14:55+02:00,2016-10-13T11:15:23+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese5/213652-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-11-18T01:32:00+01:00,2016-11-18T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 18 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
31e06975025a1e1b25f42dc87fc50d49,2016-10-13T11:14:09+02:00,2016-10-13T11:14:47+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese4/213626-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-11-11T01:32:00+01:00,2016-11-11T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 4 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
d5ae5c362fe550e04cdaedb635940a85,2016-10-13T11:13:21+02:00,2016-10-13T11:13:59+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese3/213600-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-11-04T01:32:00+01:00,2016-11-04T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,venerdì 4 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
44bf0edf88368d8051a54aba3437e6ac,2016-10-13T11:12:43+02:00,2016-10-13T11:13:11+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese2/213574-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-10-28T01:32:00+02:00,2016-10-28T23:00:00+02:00,Dalle ore 20.00 alle ore 22.00,venerdì 28 ottobre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
c4116552121f2d98d14fe0ebf88410d4,2016-10-13T11:03:27+02:00,2016-10-13T11:12:11+02:00,CORSO DI CONVERSAZIONE INGLESE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-conversazione-inglese/213522-1-ita-IT/CORSO-DI-CONVERSAZIONE-INGLESE.jpg,,,2016-10-21T01:32:00+02:00,2016-10-21T23:00:00+02:00,Dalle ore 20.00 alle ore 22.00,venerdì 21 ottobre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
d49687de28706e52c309d21c5dcaf788,2016-10-13T11:02:49+02:00,2016-10-13T11:03:14+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio9/213496-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-12-22T01:32:00+01:00,2016-12-22T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,giovedì 22 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
2807629cc7c4b62d18d17229a6e3afac,2016-10-13T11:02:07+02:00,2016-10-13T11:02:35+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio8/213470-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-12-15T01:32:00+01:00,2016-12-15T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,giovedì 15 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
2a08904139474d138b4757ab569ee305,2016-10-13T11:01:20+02:00,2016-10-13T11:01:55+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio7/213444-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-12-01T01:32:00+01:00,2016-12-01T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,giovedì 1 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
ec2a00d76e88f074d62e9c04d9892549,2016-10-13T11:00:18+02:00,2016-10-13T11:00:54+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio6/213418-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-11-24T01:32:00+01:00,2016-11-24T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,giovedì 24 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
4ef4fb7839f7077eccc7c8bfc82be101,2016-10-13T10:58:57+02:00,2016-10-13T10:59:22+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio5/213392-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-11-17T01:32:00+01:00,2016-11-17T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,giovedì 17 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
c6f44d8be9b2d452ffedce3524f6b8d7,2016-10-13T10:58:11+02:00,2016-10-13T10:58:47+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio4/213366-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-11-10T01:32:00+01:00,2016-11-10T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,giovedì 10 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
f2915e36f60561337612314105537f18,2016-10-13T10:57:16+02:00,2016-10-13T10:57:57+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio3/213340-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-11-03T01:32:00+01:00,2016-11-03T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,giovedì 3 novembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
ccdd82c692cedb7b0b4f80b2efae405c,2016-10-13T10:55:46+02:00,2016-10-13T10:56:35+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio2/213314-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-10-27T01:32:00+02:00,2016-10-27T23:00:00+02:00,Dalle ore 20.00 alle ore 22.00,giovedì 27 ottobre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
d2a623d3e1b3c71951d9ae8a074cdd75,2016-10-13T10:45:29+02:00,2016-10-13T10:49:11+02:00,CORSO DI INGLESE LIVELLO INTERMEDIO,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-inglese-livello-intermedio/213288-1-ita-IT/CORSO-DI-INGLESE-LIVELLO-INTERMEDIO.png,,,2016-10-20T01:32:00+02:00,2016-10-20T23:00:00+02:00,Dalle ore 20.00 alle ore 22.00,giovedì 20 ottobre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
1979d8de2af91e79ec84e57cb6c31700,2016-10-13T10:44:08+02:00,2016-10-13T10:44:34+02:00,CORSO DI TEDESCO LIVELLO BASE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-tedesco-livello-base9/213262-1-ita-IT/CORSO-DI-TEDESCO-LIVELLO-BASE.jpg,,,2016-12-20T01:32:00+01:00,2016-12-20T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,martedì 20 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
f0b7789a6eba76e0fbad3a8381156031,2016-10-13T10:43:24+02:00,2016-10-13T10:43:52+02:00,CORSO DI TEDESCO LIVELLO BASE ,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/corso-di-tedesco-livello-base8/213236-1-ita-IT/CORSO-DI-TEDESCO-LIVELLO-BASE.jpg,,,2016-12-13T01:32:00+01:00,2016-12-13T23:00:00+01:00,Dalle ore 20.00 alle ore 22.00,martedì 13 dicembre,Biblioteca ,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
